userID	artistID	weight
237	615	251
237	622	342
237	851	766
237	854	127
237	859	239
237	1089	198
237	1106	202
237	1122	109
237	1179	98
237	1384	204
237	1504	73
237	1512	84
237	2134	1066
237	2279	107
237	2531	125
237	2606	664
237	3481	91
237	3693	301
237	4620	227
237	4621	150
237	4622	82
237	4623	79
237	4624	72
238	7	1234
238	198	360
238	436	337
238	1411	1561
238	1726	412
238	1974	357
238	2375	618
238	3472	783
238	4625	10776
238	4626	8833
238	4627	8636
238	4628	5227
238	4629	5208
238	4630	4431
238	4631	3269
238	4632	3024
238	4633	3005
238	4634	2827
238	4635	2717
238	4636	2520
238	4637	2152
238	4638	1779
238	4639	1467
238	4640	996
238	4641	810
238	4642	683
238	4643	612
238	4644	590
238	4645	576
238	4646	541
238	4647	517
238	4648	507
238	4649	504
238	4650	478
238	4651	458
238	4652	454
238	4653	447
238	4654	425
238	4655	414
238	4656	410
238	4657	401
238	4658	390
238	4659	382
238	4660	379
238	4661	374
238	4662	355
238	4663	354
238	4664	345
238	4665	342
238	4666	336
240	55	97
240	67	94
240	89	1317
240	190	471
240	227	116
240	288	318
240	289	420
240	292	145
240	295	108
240	300	248
240	302	105
240	306	137
240	328	136
240	333	800
240	344	148
240	346	111
240	378	129
240	386	102
240	455	137
240	458	137
240	464	146
240	466	486
240	475	146
240	481	195
240	486	156
240	498	184
240	502	107
240	540	82
240	544	98
240	701	213
240	726	77
240	1042	104
240	1044	113
240	1104	184
240	1186	192
240	1449	90
240	1455	75
240	1464	76
240	1571	289
240	1576	176
240	1786	148
240	2498	202
240	3859	198
240	4242	127
240	4502	396
240	4685	503
240	4686	92
240	4687	89
240	4688	86
240	4689	80
241	6	1295
241	152	1301
241	181	1705
241	188	3787
241	198	870
241	227	2474
241	370	3435
241	436	780
241	439	1590
241	503	2466
241	504	1829
241	506	3220
241	533	822
241	706	673
241	707	688
241	710	1062
241	860	1831
241	920	1021
241	932	1778
241	943	612
241	982	1606
241	1119	576
241	1239	659
241	1244	664
241	1276	676
241	1412	589
241	1803	1356
241	2006	1749
241	2346	564
241	2350	1121
241	2369	548
241	2370	1705
241	2372	672
241	2654	1227
241	2789	1005
241	2961	1378
241	2970	1393
241	3405	1449
241	3416	1936
241	3800	651
241	3901	1169
241	4162	545
241	4270	752
241	4675	1112
241	4690	1751
241	4691	1400
241	4692	705
241	4693	600
241	4694	596
241	4695	568
242	67	81
242	89	761
242	257	17328
242	285	328
242	288	607
242	289	827
242	290	85
242	291	139
242	292	1044
242	294	717
242	295	1022
242	299	115
242	300	346
242	301	170
242	302	119
242	306	255
242	308	169
242	309	159
242	310	83
242	311	93
242	317	80
242	318	83
242	320	86
242	327	94
242	344	109
242	349	158
242	456	75
242	464	103
242	465	255
242	466	647
242	546	107
242	701	948
242	786	166
242	787	127
242	915	73
242	1037	130
242	1441	162
242	1446	92
242	2083	84
242	2176	116
242	2990	177
242	3498	78
242	4696	297
242	4697	179
242	4698	103
242	4699	92
242	4700	92
242	4701	77
242	4702	75
242	4703	75
243	53	957
243	55	2783
243	58	3234
243	64	1369
243	65	299
243	67	5180
243	70	422
243	71	498
243	72	1059
243	81	493
243	89	1133
243	97	913
243	155	350
243	167	672
243	172	2282
243	238	669
243	288	318
243	292	1052
243	295	463
243	296	2414
243	298	344
243	301	270
243	316	302
243	423	800
243	425	614
243	485	418
243	532	1323
243	534	626
243	546	982
243	548	591
243	689	1294
243	697	1238
243	906	2130
243	962	772
243	1001	801
243	1098	417
243	1379	485
243	1609	519
243	1824	781
243	1983	294
243	2083	461
243	2521	521
243	2544	326
243	3288	904
243	3460	984
243	3502	576
243	4704	677
243	4705	467
243	4706	343
243	4707	272
244	65	204
244	69	413
244	89	141
244	157	106
244	190	594
244	207	458
244	209	124
244	220	95
244	228	269
244	246	137
244	283	105
244	288	139
244	294	134
244	295	133
244	298	201
244	300	212
244	301	3654
244	304	365
244	306	100
244	378	347
244	424	177
244	430	210
244	481	146
244	486	240
244	498	263
244	514	141
244	533	112
244	538	117
244	540	177
244	683	246
244	693	111
244	715	95
244	716	246
244	903	177
244	1098	193
244	1180	155
244	1833	251
244	1934	228
244	2419	107
244	2544	546
244	3332	201
244	3398	208
244	3488	313
244	4291	141
244	4616	159
244	4708	385
244	4709	181
244	4710	145
244	4711	107
244	4712	102
247	179	104
247	403	88
247	488	320
247	700	128
247	966	152
247	982	101
247	1182	97
247	1377	84
247	1470	93
247	1852	223
247	1854	388
247	1864	136
247	1874	149
247	2150	105
247	2352	111
247	2843	102
247	2960	118
247	2978	130
247	3749	111
247	3873	120
247	4179	206
247	4439	237
247	4737	644
247	4738	452
247	4739	406
247	4740	352
247	4741	346
247	4742	317
247	4743	291
247	4744	285
247	4745	282
247	4746	247
247	4747	242
247	4748	231
247	4749	205
247	4750	204
247	4751	176
247	4752	163
247	4753	159
247	4754	148
247	4755	141
247	4756	139
247	4757	129
247	4758	124
247	4759	123
247	4760	114
247	4761	109
247	4762	104
247	4763	104
247	4764	88
248	89	511
248	161	129
248	288	1315
248	289	525
248	292	1141
248	295	181
248	296	91
248	300	122
248	306	1173
248	308	152
248	320	78
248	324	100
248	325	44
248	332	158
248	333	116
248	338	194
248	349	45
248	386	1143
248	455	370
248	458	92
248	461	269
248	464	2417
248	466	1116
248	498	94
248	532	87
248	541	34
248	543	382
248	544	114
248	644	165
248	686	120
248	701	149
248	907	38
248	908	40
248	915	143
248	1021	133
248	1071	53
248	1513	56
248	2020	167
248	2498	91
248	2543	124
248	3209	43
248	3397	47
248	4565	40
248	4765	334
248	4766	193
248	4767	140
248	4768	93
248	4769	53
248	4770	37
248	4771	34
249	7	230
249	209	287
249	291	198
249	293	214
249	325	325
249	333	424
249	371	197
249	377	246
249	403	521
249	464	522
249	486	1310
249	493	613
249	497	380
249	498	1372
249	500	990
249	503	271
249	536	208
249	537	2200
249	680	563
249	682	701
249	704	653
249	779	1084
249	808	630
249	811	223
249	816	453
249	968	462
249	1020	253
249	1029	206
249	1180	437
249	1184	312
249	1188	1151
249	1410	198
249	1853	463
249	1868	338
249	2619	313
249	2839	274
249	2850	291
249	2959	316
249	2978	241
249	3084	682
249	3213	200
249	3328	226
249	4036	253
249	4262	676
249	4772	932
249	4773	648
249	4774	634
249	4775	502
249	4776	315
249	4777	222
250	56	483
250	88	881
250	96	270
250	163	1132
250	188	334
250	212	338
250	222	2699
250	607	857
250	717	258
250	785	458
250	920	263
250	945	310
250	949	252
250	957	357
250	959	350
250	977	292
250	1154	397
250	1411	789
250	1412	326
250	1415	785
250	1631	278
250	1636	273
250	1901	257
250	1992	603
250	2151	307
250	2375	910
250	2624	2285
250	2642	1119
250	3057	345
250	3434	495
250	3444	988
250	3481	651
250	3711	369
250	3788	495
250	4214	260
250	4675	285
250	4678	294
250	4778	2336
250	4779	1633
250	4780	819
250	4781	635
250	4782	436
250	4783	399
250	4784	377
250	4785	353
250	4786	320
250	4787	279
250	4788	260
250	4789	257
250	4790	254
251	207	87
251	226	76
251	424	480
251	439	549
251	706	88
251	718	258
251	863	209
251	932	309
251	964	60
251	1090	120
251	1160	59
251	1249	96
251	1274	312
251	1360	230
251	1406	53
251	1512	233
251	1513	80
251	1528	165
251	1545	77
251	1814	83
251	2629	55
251	2899	102
251	3011	321
251	3058	56
251	3354	62
251	3745	622
251	4164	173
251	4209	151
251	4452	94
251	4459	159
251	4541	346
251	4791	435
251	4792	242
251	4793	223
251	4794	180
251	4795	170
251	4796	151
251	4797	151
251	4798	143
251	4799	135
251	4800	112
251	4801	88
251	4802	84
251	4803	73
251	4804	66
251	4805	61
251	4806	60
251	4807	58
251	4808	55
251	4809	54
252	55	1701
252	89	2078
252	161	203
252	288	1294
252	289	733
252	292	492
252	295	271
252	298	1375
252	300	6819
252	302	181
252	323	2972
252	325	481
252	333	444
252	344	2538
252	346	634
252	386	1152
252	430	254
252	458	438
252	461	2449
252	466	1043
252	498	217
252	528	685
252	530	274
252	532	177
252	535	465
252	548	595
252	679	2438
252	681	425
252	686	947
252	687	264
252	689	1096
252	690	684
252	915	282
252	1032	175
252	1409	503
252	1447	949
252	1505	1211
252	2076	412
252	2546	3787
252	2981	472
252	3057	180
252	3081	1933
252	3489	236
252	4618	199
252	4810	807
252	4811	582
252	4812	524
252	4813	312
252	4814	248
252	4815	194
253	55	1363
253	65	891
253	67	2111
253	89	2834
253	97	774
253	166	418
253	220	499
253	246	460
253	256	605
253	288	1411
253	289	5387
253	290	893
253	291	617
253	292	701
253	295	1913
253	298	509
253	302	1001
253	306	1027
253	310	930
253	333	531
253	340	400
253	349	788
253	350	347
253	362	510
253	423	1337
253	439	659
253	498	750
253	542	925
253	646	1053
253	689	348
253	701	3804
253	789	368
253	790	661
253	792	2031
253	802	15049
253	889	1592
253	903	857
253	906	509
253	1429	383
253	1771	334
253	2022	510
253	3187	392
253	3391	452
253	3466	704
253	3557	368
253	4716	1699
253	4816	472
253	4817	461
253	4818	352
253	4819	335
254	227	453
254	412	996
254	808	474
254	840	993
254	857	1112
254	1045	1490
254	1046	465
254	1186	408
254	1406	758
254	1513	1724
254	1645	706
254	1866	617
254	3398	436
254	4087	489
254	4157	769
254	4218	458
254	4375	2108
254	4434	552
254	4820	3817
254	4821	3744
254	4822	2743
254	4823	1742
254	4824	1594
254	4825	1508
254	4826	1414
254	4827	1240
254	4828	1231
254	4829	1021
254	4830	965
254	4831	943
254	4832	736
254	4833	690
254	4834	668
254	4835	660
254	4836	609
254	4837	555
254	4838	520
254	4839	517
254	4840	506
254	4841	504
254	4842	502
254	4843	479
254	4844	478
254	4845	471
254	4846	470
254	4847	429
254	4848	381
254	4849	369
254	4850	367
254	4851	359
255	81	294
255	101	211
255	120	130
255	198	188
255	220	498
255	238	967
255	512	594
255	603	288
255	757	156
255	772	833
255	778	785
255	831	185
255	845	431
255	1098	510
255	1156	617
255	1222	217
255	1745	891
255	1752	415
255	1789	128
255	1797	163
255	1818	245
255	1835	998
255	2145	303
255	2148	365
255	2156	484
255	2158	231
255	2164	147
255	2167	407
255	2173	194
255	2174	242
255	2576	167
255	2578	175
255	2668	648
255	2675	455
255	2775	155
255	4616	167
255	4852	1050
255	4853	750
255	4854	525
255	4855	348
255	4856	330
255	4857	313
255	4858	292
255	4859	230
255	4860	229
255	4861	147
255	4862	140
255	4863	137
255	4864	134
255	4865	131
256	55	1941
256	67	6368
256	89	7569
256	184	554
256	204	3490
256	246	1131
256	256	1175
256	257	1278
256	261	363
256	270	1223
256	283	8991
256	288	4882
256	289	38654
256	291	1132
256	292	7665
256	295	3735
256	300	1574
256	301	561
256	302	1187
256	306	1229
256	311	539
256	320	447
256	328	429
256	329	805
256	333	570
256	349	3130
256	352	390
256	439	1328
256	465	524
256	466	2431
256	476	503
256	701	766
256	708	726
256	1241	620
256	1771	1064
256	2082	411
256	2548	56650
256	2984	701
256	2988	499
256	3173	379
256	3376	468
256	3396	2396
256	4561	355
256	4818	503
256	4819	581
256	4866	1852
256	4867	1450
256	4868	1320
256	4869	396
256	4870	369
257	2	152
257	9	261
257	10	101
257	18	137
257	19	265
257	24	114
257	30	985
257	32	305
257	34	176
257	37	220
257	41	150
257	44	155
257	49	148
257	72	78
257	153	173
257	1066	84
257	1203	108
257	1270	101
257	1292	114
257	1293	192
257	1294	265
257	1295	245
257	1296	318
257	1297	231
257	1298	286
257	1299	136
257	1302	95
257	1303	326
257	1304	96
257	1312	177
257	1320	136
257	1321	123
257	1323	97
257	1328	172
257	1332	172
257	1334	101
257	1335	122
257	1336	92
257	3551	91
257	3988	101
257	4312	159
257	4317	121
257	4318	131
257	4871	231
257	4872	170
257	4873	105
257	4874	99
257	4875	87
257	4876	79
257	4877	77
258	89	16
258	288	26
258	289	333
258	292	18
258	293	2
258	295	2
258	299	9
258	300	21
258	302	16
258	306	3
258	308	9
258	310	2
258	314	76
258	320	2
258	325	13
258	329	2
258	333	16
258	349	10
258	352	3
258	455	35
258	461	179
258	466	16
258	523	3
258	528	4
258	538	3
258	680	16
258	681	13
258	686	7
258	701	11
258	793	7
258	797	2
258	907	2
258	913	2
258	972	2
258	1453	6
258	1698	5
258	2019	6
258	2025	2
258	2094	16
258	3367	3
258	3397	7
258	4878	14
258	4879	8
258	4880	3
258	4881	3
258	4882	3
258	4883	2
258	4884	2
258	4885	2
258	4886	2
259	154	260
259	173	2813
259	190	192
259	210	215
259	234	111
259	460	597
259	533	332
259	615	868
259	758	324
259	779	134
259	964	343
259	1090	201
259	1179	445
259	1784	354
259	1788	279
259	1790	505
259	1913	121
259	2735	575
259	2747	552
259	3046	292
259	3056	685
259	3828	313
259	4226	2392
259	4229	195
259	4244	273
259	4887	1686
259	4888	691
259	4889	658
259	4890	449
259	4891	416
259	4892	226
259	4893	200
259	4894	199
259	4895	192
259	4896	187
259	4897	147
259	4898	144
259	4899	142
259	4900	140
259	4901	137
259	4902	137
259	4903	137
259	4904	125
259	4905	124
259	4906	119
259	4907	118
259	4908	114
259	4909	111
259	4910	110
259	4911	109
260	67	278
260	89	707
260	157	5849
260	285	576
260	292	584
260	340	178
260	389	128
260	502	122
260	518	362
260	526	255
260	531	134
260	601	71
260	659	91
260	1042	381
260	1091	73
260	1379	82
260	1427	74
260	1601	125
260	1700	151
260	1705	474
260	1825	440
260	1834	359
260	1934	87
260	2075	59
260	2182	170
260	2446	296
260	3313	804
260	4348	287
260	4723	100
260	4912	366
260	4913	239
260	4914	207
260	4915	175
260	4916	168
260	4917	148
260	4918	116
260	4919	114
260	4920	111
260	4921	108
260	4922	101
260	4923	96
260	4924	85
260	4925	66
260	4926	65
260	4927	63
260	4928	62
260	4929	60
260	4930	60
260	4931	58
260	4932	57
261	230	553
261	377	330
261	403	379
261	412	847
261	475	854
261	547	1190
261	682	952
261	691	856
261	805	559
261	809	305
261	816	501
261	825	400
261	1188	375
261	1195	394
261	1196	332
261	1455	772
261	1541	416
261	1542	453
261	1552	389
261	1557	463
261	1568	299
261	1853	303
261	1863	761
261	2187	338
261	2203	558
261	2618	345
261	2923	571
261	3317	298
261	3341	319
261	4002	325
261	4103	307
261	4104	328
261	4497	463
261	4503	536
261	4933	995
261	4934	662
261	4935	640
261	4936	611
261	4937	538
261	4938	432
261	4939	419
261	4940	414
261	4941	405
261	4942	395
261	4943	385
261	4944	347
261	4945	335
261	4946	328
261	4947	321
261	4948	303
262	21	110
262	72	1308
262	81	131
262	186	156
262	190	110
262	370	505
262	429	119
262	506	950
262	591	148
262	718	122
262	953	166
262	1118	665
262	1726	779
262	2030	150
262	3267	1396
262	3405	202
262	3407	272
262	3472	111
262	3768	155
262	3806	112
262	3901	111
262	4269	135
262	4271	170
262	4649	220
262	4691	291
262	4949	427
262	4950	372
262	4951	350
262	4952	326
262	4953	321
262	4954	316
262	4955	315
262	4956	240
262	4957	238
262	4958	228
262	4959	198
262	4960	196
262	4961	186
262	4962	164
262	4963	163
262	4964	154
262	4965	152
262	4966	152
262	4967	149
262	4968	146
262	4969	127
262	4970	123
262	4971	118
262	4972	109
262	4973	108
263	51	386
263	61	159
263	67	474
263	78	162
263	85	585
263	91	446
263	157	930
263	161	177
263	176	205
263	187	6938
263	190	477
263	192	353
263	193	274
263	229	1783
263	253	180
263	316	223
263	377	262
263	679	190
263	877	2413
263	889	807
263	985	201
263	997	316
263	998	263
263	1001	510
263	1014	860
263	1081	250
263	1479	310
263	1705	371
263	1892	313
263	2031	160
263	2035	451
263	2130	1499
263	2183	273
263	2469	266
263	2558	432
263	3264	281
263	3302	335
263	3920	218
263	4130	394
263	4180	177
263	4923	168
263	4974	736
263	4975	493
263	4976	422
263	4977	380
263	4978	368
263	4979	356
263	4980	339
263	4981	301
263	4982	182
264	51	524
264	63	692
264	65	3921
264	67	429
264	69	431
264	72	4196
264	75	227
264	77	1963
264	100	211
264	157	741
264	166	654
264	174	273
264	175	280
264	176	752
264	182	2501
264	186	720
264	187	1060
264	366	534
264	384	732
264	405	816
264	486	353
264	501	1121
264	526	243
264	722	984
264	877	660
264	1001	594
264	1009	294
264	1012	214
264	1014	1131
264	1076	263
264	1292	331
264	1464	960
264	2176	246
264	2610	288
264	3280	464
264	3966	483
264	4024	277
264	4075	1863
264	4880	325
264	4983	3873
264	4984	3375
264	4985	1909
264	4986	1579
264	4987	902
264	4988	558
264	4989	480
264	4990	409
264	4991	343
264	4992	271
264	4993	201
265	154	261
265	198	278
265	227	173
265	229	152
265	233	739
265	234	1669
265	412	241
265	489	291
265	492	146
265	498	248
265	501	299
265	512	7586
265	517	3749
265	632	415
265	707	1203
265	779	1637
265	809	284
265	815	881
265	816	234
265	825	217
265	841	851
265	843	1238
265	845	527
265	949	433
265	977	132
265	1044	1587
265	1100	243
265	1116	311
265	1118	200
265	1145	617
265	1195	885
265	1196	309
265	1360	284
265	1513	285
265	1541	4500
265	1555	216
265	1557	308
265	2429	398
265	2608	231
265	2744	170
265	2850	623
265	3028	130
265	3718	2011
265	3721	584
265	4099	148
265	4166	241
265	4281	281
265	4947	133
265	4994	451
265	4995	142
266	51	55
266	65	157
266	71	217
266	155	65
266	159	88
266	171	149
266	173	85
266	182	295
266	184	146
266	185	77
266	187	79
266	190	87
266	203	234
266	221	311
266	229	227
266	360	80
266	511	110
266	533	167
266	538	100
266	620	130
266	712	59
266	716	96
266	734	54
266	851	107
266	905	58
266	962	87
266	969	62
266	1090	65
266	1375	170
266	1377	74
266	1381	55
266	1383	60
266	1384	101
266	1385	69
266	1505	107
266	1795	60
266	1892	53
266	2444	61
266	2614	105
266	3071	57
266	3119	66
266	3171	56
266	3255	62
266	3273	69
266	3466	70
266	3676	71
266	4996	291
266	4997	110
266	4998	74
266	4999	55
267	89	186
267	182	299
267	191	420
267	221	548
267	288	334
267	289	629
267	291	265
267	292	218
267	300	821
267	304	366
267	305	221
267	307	995
267	318	261
267	324	528
267	325	441
267	344	2688
267	352	207
267	362	701
267	378	254
267	403	574
267	437	265
267	456	1375
267	458	456
267	461	332
267	464	638
267	466	294
267	498	555
267	528	242
267	531	209
267	548	611
267	680	628
267	681	224
267	683	247
267	686	429
267	690	509
267	786	1632
267	908	207
267	1043	354
267	1375	223
267	1389	1212
267	1447	290
267	1459	1253
267	1462	216
267	1934	351
267	2392	460
267	3319	200
267	3756	440
267	5000	295
267	5001	276
267	5002	207
268	180	144
268	706	93
268	707	220
268	732	357
268	821	136
268	841	195
268	952	164
268	954	277
268	1104	151
268	1180	162
268	1249	313
268	1348	260
268	1360	235
268	1366	3361
268	1372	80
268	1412	101
268	1523	162
268	1803	3061
268	1808	81
268	1810	425
268	2031	191
268	2341	113
268	2343	567
268	2746	413
268	2781	509
268	2784	275
268	2787	85
268	2788	811
268	2790	2374
268	2973	99
268	3474	209
268	3480	346
268	3966	221
268	4165	148
268	4180	706
268	4880	135
268	5003	601
268	5004	340
268	5005	224
268	5006	223
268	5007	177
268	5008	149
268	5009	129
268	5010	128
268	5011	102
268	5012	100
268	5013	85
268	5014	85
268	5015	83
268	5016	78
269	7	18
269	51	26
269	65	23
269	70	539
269	72	81
269	88	27
269	155	52
269	161	65
269	163	54
269	173	15
269	184	602
269	190	37
269	203	612
269	229	589
269	230	12
269	245	74
269	250	64
269	377	42
269	403	78
269	460	67
269	483	63
269	511	14
269	599	80
269	706	151
269	951	386
269	959	40
269	968	24
269	986	15
269	1186	471
269	1464	17
269	1790	13
269	1795	23
269	2031	18
269	2383	29
269	2738	17
269	2747	40
269	3462	12
269	3827	43
269	3966	58
269	4241	78
269	4541	38
269	5017	1461
269	5018	165
269	5019	74
269	5020	41
269	5021	30
269	5022	22
269	5023	22
269	5024	21
269	5025	14
270	81	1
270	432	2
270	533	1
270	969	1
270	1186	2
270	2815	1
270	2818	1
270	2829	1
270	5026	2
270	5027	1
270	5028	1
270	5029	1
270	5030	1
270	5031	1
271	55	840
271	67	1215
271	89	5396
271	257	2019
271	288	2538
271	289	41112
271	290	2330
271	292	1648
271	293	824
271	294	833
271	295	10110
271	299	590
271	300	5365
271	302	1641
271	306	792
271	308	1463
271	314	829
271	325	1407
271	333	1811
271	344	891
271	349	3210
271	352	934
271	461	1563
271	466	790
271	523	3770
271	528	1028
271	543	741
271	646	1023
271	681	921
271	701	1022
271	797	506
271	908	822
271	913	755
271	1051	643
271	1428	677
271	1451	1003
271	1457	517
271	1459	920
271	1580	900
271	1937	544
271	2523	454
271	2548	8530
271	4563	2004
271	4566	705
271	4707	579
271	5032	1562
271	5033	1477
271	5034	957
271	5035	546
271	5036	485
273	45	498
273	198	723
273	289	347
273	331	272
273	371	495
273	377	917
273	378	269
273	489	281
273	498	347
273	499	352
273	500	371
273	516	439
273	527	752
273	680	355
273	779	676
273	815	480
273	816	301
273	818	296
273	830	682
273	930	284
273	1043	329
273	1185	412
273	1541	2356
273	1590	384
273	1853	358
273	1868	350
273	2214	293
273	2430	530
273	2618	399
273	2956	635
273	2959	419
273	3807	372
273	3812	435
273	4934	710
273	5060	1968
273	5061	1281
273	5062	757
273	5063	661
273	5064	637
273	5065	543
273	5066	535
273	5067	482
273	5068	470
273	5069	424
273	5070	347
273	5071	343
273	5072	332
273	5073	327
273	5074	292
273	5075	274
274	1	483
274	7	216
274	8	175
274	72	7386
274	157	1261
274	265	552
274	374	295
274	375	2046
274	385	128
274	390	746
274	395	118
274	396	373
274	397	169
274	401	99
274	877	137
274	1072	184
274	1713	164
274	1857	152
274	1910	462
274	1918	104
274	1930	210
274	2000	90
274	2101	109
274	2102	1024
274	2346	274
274	3267	118
274	3324	689
274	3494	165
274	4558	124
274	5076	1365
274	5077	910
274	5078	560
274	5079	487
274	5080	316
274	5081	264
274	5082	247
274	5083	241
274	5084	222
274	5085	212
274	5086	199
274	5087	197
274	5088	145
274	5089	145
274	5090	143
274	5091	126
274	5092	105
274	5093	95
274	5094	94
274	5095	94
274	5096	86
275	30	33
275	51	77
275	59	17
275	65	42
275	72	179
275	75	76
275	99	24
275	100	31
275	153	42
275	154	22
275	155	15
275	159	65
275	173	23
275	187	62
275	191	31
275	193	64
275	436	20
275	511	23
275	533	16
275	878	16
275	951	15
275	961	20
275	993	46
275	997	50
275	998	55
275	999	57
275	1001	79
275	1013	21
275	1014	112
275	1019	73
275	1027	22
275	1061	39
275	1072	101
275	1075	15
275	1375	16
275	1713	95
275	1772	17
275	1885	21
275	1886	31
275	1892	24
275	1895	21
275	3427	18
275	3617	30
275	3768	56
275	3988	78
275	4130	22
275	4308	25
275	5097	279
275	5098	24
275	5099	16
277	10	532
277	13	639
277	15	370
277	17	457
277	26	549
277	30	552
277	31	528
277	154	10470
277	159	4650
277	162	397
277	182	1550
277	190	20074
277	198	1991
277	220	3460
277	227	1180
277	229	3002
277	234	407
277	237	631
277	425	466
277	515	393
277	755	1053
277	758	1713
277	954	548
277	1090	366
277	1132	821
277	1277	554
277	1297	497
277	1299	432
277	1326	734
277	1632	1561
277	1788	768
277	1873	2828
277	1974	971
277	3184	519
277	3244	397
277	3432	629
277	3707	1178
277	4225	1045
277	4226	2734
277	4228	1036
277	4312	390
277	4887	1240
277	5111	1628
277	5112	1025
277	5113	794
277	5114	683
277	5115	643
277	5116	465
277	5117	451
277	5118	449
278	55	388
278	67	982
278	89	85
278	157	448
278	167	121
278	257	242
278	289	7104
278	291	405
278	292	877
278	293	319
278	298	111
278	300	47
278	306	57
278	316	41
278	318	124
278	329	112
278	331	54
278	333	312
278	377	60
278	378	48
278	386	722
278	461	38
278	466	58
278	468	270
278	475	90
278	481	109
278	498	84
278	523	58
278	544	125
278	679	633
278	701	51
278	789	42
278	951	158
278	966	101
278	970	148
278	972	38
278	1243	71
278	1450	74
278	1459	345
278	1556	70
278	1580	93
278	3795	105
278	4560	172
278	4704	73
278	5119	132
278	5120	85
278	5121	69
278	5122	59
278	5123	46
278	5124	44
279	89	236
279	306	307
279	486	533
279	494	283
279	500	222
279	779	687
279	809	149
279	823	2540
279	839	547
279	1181	307
279	1185	286
279	1188	215
279	1192	1378
279	1196	2406
279	1551	2098
279	1555	464
279	2192	441
279	2200	9796
279	2386	647
279	2387	262
279	2426	2216
279	2586	1011
279	4168	179
279	4375	870
279	4821	4183
279	4822	269
279	4830	716
279	5067	988
279	5125	2510
279	5126	2058
279	5127	1583
279	5128	1381
279	5129	929
279	5130	770
279	5131	633
279	5132	536
279	5133	501
279	5134	407
279	5135	356
279	5136	336
279	5137	208
279	5138	199
279	5139	199
279	5140	189
279	5141	183
279	5142	163
279	5143	161
279	5144	160
279	5145	155
279	5146	143
280	7	81
280	38	69
280	56	164
280	58	67
280	67	75
280	89	1054
280	97	248
280	163	77
280	167	950
280	190	133
280	292	156
280	295	121
280	300	86
280	331	223
280	420	709
280	425	473
280	437	192
280	450	110
280	526	153
280	539	217
280	599	78
280	689	181
280	701	79
280	703	173
280	704	66
280	709	85
280	757	201
280	1073	263
280	1098	99
280	1243	131
280	1360	115
280	1379	364
280	1398	79
280	1401	115
280	1537	102
280	1700	171
280	1934	429
280	1941	69
280	2083	574
280	3200	75
280	3739	280
280	3902	84
280	5147	959
280	5148	438
280	5149	395
280	5150	392
280	5151	244
280	5152	95
280	5153	77
280	5154	64
281	157	48
281	176	72
281	234	12
281	377	11
281	614	19
281	707	16
281	716	16
281	724	46
281	732	134
281	854	13
281	917	2420
281	918	14
281	922	169
281	928	10
281	951	34
281	952	16
281	956	17
281	1249	63
281	1343	16
281	1358	55
281	1369	85
281	1803	21
281	1808	166
281	2183	13
281	2342	26
281	2343	394
281	2558	89
281	2595	10
281	2646	36
281	2834	33
281	2936	10
281	2973	60
281	3471	41
281	4124	158
281	5155	96
281	5156	60
281	5157	32
281	5158	31
281	5159	30
281	5160	25
281	5161	21
281	5162	21
281	5163	15
281	5164	13
281	5165	11
281	5166	11
281	5167	11
281	5168	10
281	5169	10
281	5170	10
282	152	559
282	163	2504
282	220	630
282	226	248
282	227	2523
282	234	749
282	436	322
282	562	545
282	607	507
282	614	6458
282	706	219
282	707	972
282	724	331
282	728	203
282	854	1066
282	856	421
282	868	494
282	881	333
282	910	445
282	917	1933
282	959	842
282	1110	7467
282	1119	274
282	1122	1188
282	1125	335
282	1131	245
282	1249	506
282	1358	729
282	1360	319
282	1369	1490
282	1372	2077
282	1411	518
282	1412	2389
282	1413	308
282	1416	651
282	1639	267
282	2342	346
282	2343	331
282	2346	322
282	2375	606
282	2446	504
282	3481	622
282	4051	718
282	4782	343
282	4784	1080
282	5171	487
282	5172	450
282	5173	442
282	5174	326
282	5175	260
283	52	68
283	54	133
283	57	174
283	66	91
283	80	79
283	81	193
283	238	119
283	328	59
283	1009	58
283	1395	78
283	1407	64
283	1787	101
283	1790	61
283	1801	78
283	1824	95
283	2605	77
283	3109	119
283	3121	65
283	3132	148
283	3164	67
283	3868	95
283	3992	71
283	3995	57
283	4316	236
283	4863	63
283	5176	224
283	5177	135
283	5178	131
283	5179	128
283	5180	123
283	5181	118
283	5182	112
283	5183	98
283	5184	96
283	5185	94
283	5186	92
283	5187	86
283	5188	82
283	5189	80
283	5190	76
283	5191	74
283	5192	73
283	5193	73
283	5194	73
283	5195	72
283	5196	71
283	5197	69
283	5198	68
283	5199	61
283	5200	59
284	154	4
284	198	5
284	489	6
284	512	14
284	517	6
284	712	4
284	818	5
284	868	7
284	959	6
284	982	8
284	1098	4
284	1116	5
284	1118	7
284	1131	11
284	1184	8
284	1186	7
284	1248	6
284	1372	5
284	1415	7
284	1426	5
284	1806	4
284	1994	22
284	2150	16
284	2352	12
284	2580	27
284	2594	27
284	2794	17
284	2855	6
284	2964	5
284	3067	5
284	3944	13
284	4458	6
284	4994	9
284	5201	30
284	5202	26
284	5203	12
284	5204	12
284	5205	11
284	5206	9
284	5207	8
284	5208	7
284	5209	7
284	5210	7
284	5211	6
284	5212	5
284	5213	5
284	5214	5
284	5215	4
284	5216	4
284	5217	4
