@relation cluster_data

@attribute var_0000 real
@attribute var_0001 real
@attribute var_0002 real
@attribute var_0003 real
@attribute var_0004 real
@attribute var_0005 real
@attribute var_0006 real
@attribute var_0007 real
@attribute var_0008 real
@attribute var_0009 real
@attribute var_0010 real
@attribute var_0011 real
@attribute var_0012 real
@attribute var_0013 real
@attribute var_0014 real
@attribute var_0015 real
@attribute var_0016 real
@attribute var_0017 real
@attribute var_0018 real
@attribute var_0019 real
@attribute var_0020 real
@attribute var_0021 real
@attribute var_0022 real
@attribute var_0023 real
@attribute var_0024 real
@attribute var_0025 real
@attribute var_0026 real
@attribute var_0027 real
@attribute var_0028 real
@attribute var_0029 real
@attribute var_0030 real
@attribute var_0031 real
@attribute var_0032 real
@attribute var_0033 real
@attribute var_0034 real
@attribute var_0035 real
@attribute var_0036 real
@attribute var_0037 real
@attribute var_0038 real
@attribute var_0039 real
@attribute var_0040 real
@attribute var_0041 real
@attribute var_0042 real
@attribute var_0043 real
@attribute var_0044 real
@attribute var_0045 real
@attribute var_0046 real
@attribute var_0047 real
@attribute var_0048 real
@attribute var_0049 real
@attribute class {0, 1, 2, 4, 8, 16, 24, 32, 64, 80, 128, 256, 512, 1024, 1032, 2048, 4096, 8192}

@data
0.227658, 0.240296, 0.904598, 0.00324981, 0.6187, 0.00992163, 0.335523, -0.00594642, 0.699762, 0.980906, 0.822852, 0.898581, 0.00889202, 0.0405759, 0.491202, 0.0741339, -0.0242938, 0.439656, 0.948679, 0.324885, -0.00936389, 0.639687, 0.220715, -0.000739757, 0.722019, 0.00391897, 0.315218, 0.989709, 0.823956, 0.989716, 0.354377, 0.0198356, 0.31825, 0.226388, 0.00530149, 0.575695, 0.516117, 0.447076, 0.80985, -0.00145042, 0.117364, 0.476681, 0.856557, 0.0173705, -0.000576096, 0.904094, 0.43818, -0.0212818, 0.98717, 0.970288, 0
0.912901, 0.473996, -0.00292992, 0.0717505, -0.00342984, 0.126844, 0.00577229, 0.684824, 0.0236089, 0.215, 0.848976, 0.551787, 0.480474, 0.3922, -0.00156806, 0.716119, 0.235598, -0.00576424, 0.866736, 0.0163066, 0.366792, 0.0892952, 0.101109, 0.469487, 0.00794006, 0.289018, 0.664999, -0.00428561, 0.664521, 0.045605, 0.00137271, 0.360103, 0.434088, 0.0888816, 0.625056, 0.00290279, 0.668344, 0.746903, 0.885062, 0.77443, 0.395952, 0.00748391, 0.405239, 0.00294503, -0.0134207, 0.608643, 0.111874, 0.869376, 0.0033387, 0.00790324, 0
0.299538, 0.0099387, 0.310625, 0.566917, -0.00279291, 0.423608, 0.0915037, 0.910214, 0.0206562, 0.0104337, 0.413882, 0.792777, 0.0856739, 0.313926, -0.00612564, 0.96532, 0.00385954, 0.986342, 0.535466, -0.000454137, 0.953291, 0.0109562, 0.691795, 0.384831, 0.160154, 0.00893629, 0.669884, 0.149677, 0.611992, 0.070322, 0.776204, 0.00770484, 0.350165, 0.780698, 0.0478238, -0.0130611, 0.835464, 0.487017, 0.00574507, 0.874442, 0.500743, 0.884608, -0.00880887, 0.908749, 0.0156396, 0.445196, 0.0204601, 0.682043, 0.114846, -0.00609372, 0
0.71225, 0.288564, 0.953226, -0.0119673, -0.00229396, 0.733904, 0.568317, 0.991942, -0.00810683, 0.480205, 0.467798, 0.932442, 0.00348015, 0.637401, 0.639165, 0.945352, 0.758033, 0.00172032, 0.688931, 0.00647186, 0.811633, 0.976286, -0.0033474, 0.598564, 0.818078, 0.942389, -0.00576796, 0.946941, 0.0164168, 0.705644, 0.541889, 0.575928, -0.00872243, 0.457928, 0.473557, 0.389439, -0.0104511, 0.692228, 0.600273, 0.269052, 0.453837, 0.000827973, 0.0133019, 0.365815, 0.164577, 0.607972, 0.00903363, 0.0648176, -0.0144342, 0.863195, 0
-0.0194442, 0.854407, 0.274014, 0.563368, 0.0232235, 0.359326, 0.0323453, 0.868226, 0.0157558, 0.13517, 0.59146, 0.000678087, 0.927533, 0.57921, 0.192921, 0.530777, 0.0289569, 0.754819, 0.0130686, 0.748973, 0.00206578, 0.0993418, 0.606106, -0.0127488, 0.815509, 0.652507, 0.83861, 0.00534938, 0.602647, 0.201708, -0.0103478, 0.513793, 0.000406591, 0.917742, 0.175708, 0.807311, -0.00574405, 0.504052, 0.0746419, 0.761344, 0.00468726, 0.369412, 0.96027, 0.0181217, 0.00334566, 0.580377, 0.522718, 0.397727, 0.035634, 0.0101527, 0
-0.0190832, 0.0663876, 0.0856943, 0.76893, 0.92581, -0.0265091, 0.543385, 0.871812, 0.000256412, 0.0303734, 0.549174, 0.386085, 0.33541, 0.326009, -0.00401616, 0.00532408, 0.715237, 0.23198, 0.523253, 0.847001, 0.0248138, 0.612455, 0.0102914, 0.820634, 0.547175, 0.00946361, 0.714081, 0.0114247, 0.12638, 0.545946, 0.875493, -0.0164479, 0.512932, 0.386448, 0.777173, -0.0168734, 0.150855, 0.9186, 0.796985, -0.000145864, 0.338295, 0.854291, 0.0371992, -0.0161183, 0.500908, 0.727725, 0.00395758, 0.200586, 0.0102157, 0.838131, 0
-0.0130059, 0.571649, 0.721197, 0.810977, 0.805542, -0.0179012, 0.00409652, 0.0190397, 0.518183, 0.909844, 0.0159802, 0.0253467, 0.931346, 0.493791, 0.0336202, 0.00673364, 0.868563, 0.231608, 0.507766, 0.405808, 0.00953946, 0.95601, 0.919558, 0.652331, -0.00727563, 0.533501, 0.00627585, 0.328809, 0.689024, 0.691931, 0.770815, 0.790504, 0.733097, 0.512266, 0.0982236, 0.0128182, 0.59757, 0.670613, 0.943561, 0.188589, -0.0239941, 0.664905, 0.196206, 0.0114268, 0.761371, 0.0148224, -0.0167851, 0.79291, 0.011588, 0.296295, 256
0.637517, 0.697895, 0.0173521, 0.101915, -0.00255816, 0.61637, 0.0878479, 0.0203524, 0.276215, 0.480235, 0.255029, 0.582578, 0.972903, 0.69896, 0.0109295, 0.92872, 0.254291, 0.00602773, 0.136491, 0.00807974, 0.0248886, 0.00637891, 0.145007, 0.0024077, 0.378097, 0.771062, 0.780218, -0.0087831, 0.729684, 0.164697, 0.0142788, 0.226616, 0.714154, 0.03164, 0.96532, 0.0201669, -0.00329655, 0.683534, 0.435261, 0.967445, 0.72709, 0.00152016, -0.0181579, 0.2116, 0.323781, -0.00296053, 0.537007, 0.781515, -0.00260619, 0.999657, 0
0.827131, -0.00521397, 0.107632, 0.275355, 0.606443, 0.00383527, 0.579369, 0.907282, 0.0177307, 0.682468, 0.712903, 0.327166, 0.511828, -0.00616504, 0.480952, 0.842173, 0.501648, 0.66944, -0.00373989, 0.42406, 0.0213646, 0.806436, -0.00805544, 0.642784, 0.864669, 0.610025, 0.889641, -0.00217565, 0.444152, 0.507875, 0.315689, 0.0137219, 0.0445439, 0.747646, 0.386319, 0.642903, -0.00819182, 0.546152, 0.0810474, 0.460913, -0.0206417, 0.259948, -0.00274468, 0.858004, 0.00415293, 0.247892, 0.52865, 0.370585, -0.0153001, 0.0342838, 0
0.00361612, 0.959465, 0.905664, 0.842461, 0.925071, -0.00996409, 0.729795, 0.959666, 0.896974, -0.0119055, 0.289406, 0.439179, 0.453994, 0.0042848, 0.939282, 0.229165, 0.00911739, 0.628688, 0.45487, -0.0111594, 0.0696043, 0.022754, 0.94632, 0.3051, 0.137469, 0.336288, 0.867494, 0.00262743, 0.744891, 0.849656, 0.335299, -0.00512138, 0.758429, 0.421185, 0.719312, 0.016577, 0.784182, 0.726372, 0.254288, 0.108184, 0.37463, -0.00678911, -0.00085931, 0.543579, 0.765267, -0.00966361, 0.563096, 0.197912, 0.583256, 0.00151632, 0
0.297653, 0.669158, 0.00579835, 0.735234, 0.243604, 0.0164841, 0.245709, 0.010547, 0.500565, 0.777602, 0.2098, 0.163013, 0.0152027, 0.418025, 0.143435, 0.172629, 0.540656, 0.537071, 0.00620071, 0.0133244, 0.903398, 0.585048, 0.173642, 0.577445, -0.00952836, 0.327437, 0.212652, 0.0157057, 0.288855, 0.681193, 0.00505319, 0.243742, 0.347847, 0.59068, 0.00576298, 0.311396, 0.170512, 0.822473, -0.00835402, 0.194826, 0.0747551, 0.0842539, 0.167163, -0.00383393, 0.678285, 0.214556, -0.00106797, 0.0115998, 0.972714, 0.00134852, 0
0.246313, 0.311055, -0.01421, 0.062821, 0.00385983, 0.833377, 0.741052, -0.00483865, 0.502643, 0.767508, -0.00651198, 0.780024, 0.109168, 0.223125, 0.45885, 0.0163357, 0.930606, 0.208713, 0.475419, 0.624843, 0.0263887, 0.000228018, 0.469502, 0.721633, 0.490775, 0.438706, 0.427972, 0.0025208, 0.573802, 0.686951, 0.379408, -0.00448519, 0.31545, 0.287527, 0.419309, -0.00363445, 0.343641, 0.455121, 0.274157, 0.889453, 0.0199264, 0.419398, 0.00483704, 0.528905, 0.0111557, 0.0420304, 0.633843, 0.533359, -0.00529163, 0.876788, 0
0.00395531, 0.996748, 0.374408, 0.123838, 0.000240527, 0.154573, 0.595157, 6.50214e-05, 0.923181, 0.371193, 0.239706, 0.874886, 0.00588106, 0.244848, 0.383069, 0.0879317, -0.00822658, 0.400071, 0.969586, -0.0263903, 0.962108, 0.212988, 0.176518, 0.00926451, 0.354412, -0.013299, 0.941072, 0.349061, 0.0566285, 0.756698, 0.157809, 0.00467279, 0.253057, 0.373701, 0.00229023, 0.321579, 0.839959, 0.0201863, 0.766561, 0.0531736, 0.401234, 0.402872, -0.00229666, 0.801074, 0.847468, 0.39607, 0.00951229, 0.36636, -0.00271188, 0.283608, 0
0.689209, 0.116402, 0.768963, -0.0173058, 0.0723618, 0.0117646, 0.507171, 0.00500608, 0.0416146, 0.621237, 0.192194, 0.612042, 0.782816, 0.852724, 0.00281892, 0.235491, 0.587512, 0.664671, -0.0137425, 0.0092331, 0.891477, 0.394053, 0.0660735, -0.00526298, 0.463871, 0.206637, 0.000115937, 0.139463, 0.321415, 0.54076, 0.480181, 0.238034, 0.012164, 0.388678, 0.578068, -0.00382163, 0.11278, -0.00687294, 0.642397, 0.673213, 0.5903, 0.367766, -0.0201705, 0.665822, 0.0740644, 0.00569847, 0.670609, 0.0129137, 0.804939, 0.64065, 0
0.843371, 0.00996025, 0.240294, 0.972972, 0.211601, -0.0243364, 0.739354, 0.720509, 0.278124, 0.0163343, 0.751894, 0.540889, 0.456446, 0.537832, -0.000825882, 0.025661, 0.121054, 0.60597, 0.333, 0.253117, -0.00405146, 0.403207, 0.471986, -0.00893738, 0.540241, -0.00014772, 0.898365, 0.549355, 0.509191, 0.838189, 0.526666, 0.0105014, 0.8208, 0.615071, 0.856048, 0.904568, -0.0054458, 0.0106072, 0.879831, 0.0337276, 0.141735, 0.0549018, -0.00991758, 0.427866, 0.0235875, 0.988362, 0.1445, -0.00305855, 0.911072, 0.581846, 0
0.163013, 0.110413, 0.0388457, 0.014214, 0.00187321, 0.370728, 0.698069, 0.781835, 0.302569, 0.00930573, 0.136839, -0.008477, 0.327144, 0.385387, 0.444387, 0.270994, 0.692143, -0.00155061, 0.077925, 0.0174687, 0.261724, 0.409284, 0.01625, 0.241435, 0.677996, 0.915748, -0.0050418, 0.390551, 0.274191, 0.00640828, 0.944861, 0.885892, 0.280967, 0.588976, 0.955381, 0.177679, 0.00124392, 0.311825, 0.20955, 0.923099, 0.00428541, 0.690894, -0.000580993, 0.973082, 0.678189, 0.578706, 0.01051, -0.0143457, 0.38132, 0.651155, 0
0.223255, 0.93856, 0.965273, -0.0184064, 0.0594538, -0.0144617, 0.00436829, 0.185084, 0.463857, 0.891455, 0.412883, 0.381475, -0.00199552, 0.813852, 0.147051, 0.985241, 0.00318616, 0.334956, 0.459919, 0.365251, -0.00801743, 0.825938, 0.703495, 0.957149, 0.00736314, 0.793556, -0.0176811, 0.415108, 0.109936, 0.47362, 0.810043, -0.000904223, 0.710562, 0.497377, 0.00482563, 0.413538, 0.695476, 0.561369, 0.0424693, 0.951654, -0.000878269, 0.352632, 0.000292403, 0.589826, -0.0230967, 0.666207, 0.696261, 0.852886, 0.644429, -0.00431351, 0
0.478221, 0.882373, 0.962231, -0.00895463, 0.365773, -0.0162872, 0.975067, -0.00791205, 0.172727, 0.177655, 0.86981, 0.0179416, 0.400592, 0.618813, 0.710439, 0.0592334, 0.0390244, -0.0151136, 0.87081, 0.781046, 0.00587184, 0.698631, 0.0156927, 0.377474, 0.106985, 0.0385283, 0.202018, 0.974287, 0.00362234, 0.920132, -0.00793831, 0.302688, 0.109674, 0.862224, 0.747582, -0.0169751, 0.872489, 0.00179992, 0.689814, 0.190464, 0.50315, 0.13159, -0.00159935, 0.709934, 0.863542, 0.00685535, 0.756354, 0.0203676, 0.45357, 0.941199, 0
0.984382, 0.489188, 0.656865, 0.018869, -0.0108083, 0.935502, 0.81507, -0.00939962, 0.407346, 0.224465, 0.34241, -0.00546413, 0.00770913, 0.73367, 0.928819, 0.428387, 0.787277, 0.133725, -0.00483151, 0.549649, -0.00964515, 0.778306, 0.963127, -0.0123826, 0.674553, 0.0316134, 0.957201, 0.25385, 0.0107707, 0.809088, 0.325718, 0.56709, 0.00271917, 0.0376121, 0.128936, 0.0147573, 0.106342, 0.497548, 0.701285, 0.419235, 0.393367, 0.0168275, 0.136473, -0.00935345, 0.681068, 0.714636, 0.00136837, 0.970253, 0.685076, 0.00314239, 0
0.791175, 0.388856, 0.185319, 0.00663276, 0.0107386, 0.00229465, 0.0168759, 0.68242, 0.0718286, 0.149761, 0.920915, 0.223765, 0.65702, -0.00351139, 0.560263, 0.518425, 0.00517158, 0.377733, 0.384342, -0.0183472, 0.946367, 0.540151, 0.00126992, 0.450103, 0.304821, 0.632684, 0.0835665, -0.0100263, 0.238018, 0.486849, -0.00406724, 0.480733, 0.43609, 0.618659, 0.63838, 0.94489, -0.00893782, 0.794393, 0.109404, 0.273365, -0.0002029, 0.344941, 0.00161962, 0.997065, 0.40607, 0.682186, -0.0138769, 0.373596, -0.00401297, 0.302659, 0
0.92856, 0.181787, 0.846696, 0.000487444, 0.577635, -0.000557201, 0.354355, 0.453635, -0.00974109, 0.727611, 0.349395, 0.015915, 0.707903, 0.301973, 0.912885, -0.0238681, 0.73717, 0.153871, 0.738156, 0.984151, 0.0106923, 0.176252, -0.00132291, 0.0526373, 0.107313, 0.231037, 0.649776, 0.01835, 0.570369, 0.401103, 0.91148, 0.17167, 0.469712, 0.00964364, 0.0157887, 0.699014, 0.778869, 0.918351, 0.779197, 0.0312475, 0.219682, 0.0013244, 0.586517, -0.0100815, -0.00395736, 0.655754, 0.0223805, 0.893139, 0.721701, -0.0120917, 0
0.00761281, 0.857977, 0.297345, 0.0851752, 0.430536, 0.00742701, 0.72292, 0.325684, 0.459227, 0.00997573, 0.0050176, 0.915616, 0.117062, 0.500173, 0.817807, -0.00290751, 0.031788, 0.833408, 0.0909024, 0.0610502, 0.00907965, -0.0118276, 0.702675, 0.790131, 0.700066, 0.617585, 0.48073, -0.0138157, 0.38488, 0.121323, 0.124869, 0.0142643, 0.136248, 0.63883, 0.00130973, 0.485249, 0.323817, 0.0152215, 0.896661, 0.36268, 0.500361, 0.219437, 0.00161266, 0.111652, 0.39881, 0.229552, 0.00350108, 0.0193068, 0.602575, 0.885967, 0
0.689555, 0.00931944, 0.0524251, 0.257839, -0.00392604, 0.687745, 0.948646, 0.706684, 0.00516126, 0.114797, 0.489424, 0.0123337, 0.106623, 0.488344, 0.314392, 0.0127697, 0.884994, 0.543985, 0.595233, 0.00630092, 0.351317, 0.642864, 0.446638, 0.453712, 0.0168837, 0.00193099, 0.289103, 0.76405, 0.0015944, 0.329239, 0.961436, 0.827385, 0.0259007, -0.0162808, 0.950321, -0.0114669, 0.303115, 0.737303, -0.0140026, 0.156499, 0.138155, 0.0847591, 0.00031505, 0.196311, 0.00914717, 0.988826, 0.110896, 0.150805, 0.00121024, 0.869762, 0
0.502455, 0.0138114, 0.00664533, 0.708748, 0.00228772, 0.425615, 0.836649, -0.00391116, 0.93551, 0.812877, 0.535017, -0.00178502, 0.3079, 0.61069, 0.449301, -0.0125035, 0.939583, 0.00435172, 0.0814289, -0.00241833, 0.265938, 0.401107, 0.00346076, 0.117524, 0.470282, -0.000598215, 0.8443, 0.785471, 0.387121, 0.821724, 0.880021, 0.192255, 0.933006, -0.0128151, 0.851124, 0.900656, 0.00170497, -0.00239267, 0.321112, 0.903264, 0.870719, 0.597242, 0.909341, -0.00682047, 0.337109, 0.00615011, 0.448282, 0.00596956, 0.634488, 0.578395, 0
0.0145956, 0.590013, 0.3155, 0.438565, 0.975998, -0.00487575, 0.026233, 0.899358, 0.238617, -0.0050329, 0.38948, 0.457113, 0.184331, -0.00758235, 0.00591492, 0.680321, 0.782804, 0.983619, -0.00573168, -0.00450508, 0.118144, 0.622951, -0.0114907, 0.150672, 0.947117, 0.368602, 0.0185609, 0.551631, 0.771635, 0.714721, 0.0856482, -0.00672281, 0.310924, 0.0610612, 0.00727308, 0.5275, 0.230295, -0.00772497, 0.537414, 0.520841, 0.0680489, 0.856365, 0.000868235, 0.500622, 0.910508, 0.652111, 0.00416449, 0.962241, 0.245621, -0.00357915, 0
-0.00949312, 0.637233, 0.0448039, 0.785737, 0.0426142, 0.00980145, 0.813372, 0.00110939, 0.779136, 0.660137, 0.78571, 0.0192453, 0.784492, 0.503906, 0.507202, 0.355567, 0.0106161, 0.549783, 0.0574295, -0.0119507, 0.315716, 0.0679699, -0.00931972, 0.311512, 0.588218, 0.580499, 0.416689, 0.00473463, 0.548171, 0.408265, 0.00510144, 0.403772, 0.358632, 0.274658, 0.0939148, 0.00411469, 0.829594, 0.559724, 0.137049, 0.0111334, 0.733381, 0.848652, -0.00873755, 0.281983, 0.518823, 0.764972, 0.000433382, 0.633596, 0.00546516, 0.191738, 0
0.384326, 0.338422, 0.00847307, 0.513747, 0.0222261, 0.362017, 0.364636, -0.00512897, 0.203913, 0.3365, 0.002301, 0.743046, 0.267996, 0.168602, 0.528673, 0.716794, 0.914889, -0.0114088, 0.161663, -0.00177228, 0.474284, -0.00770472, 0.64554, 0.45202, 0.377037, 0.240705, 0.785914, 0.000237309, 0.0224441, 0.184628, 0.642045, 0.921965, 0.0134331, 0.881509, 0.0285733, 0.00609323, 0.825264, 0.00260171, 0.0444866, 0.974176, 0.591935, 0.605062, -0.00341476, 0.10882, 0.102583, 0.144581, -0.0064516, -0.0062875, 0.327604, 0.0172499, 0
-0.00930221, 0.417364, 0.968081, 0.624332, 0.00458064, 0.315398, 0.946492, 0.014257, 0.210927, 0.60271, -0.00773678, 0.599255, 0.738001, 0.44501, 0.582379, 0.000769251, 0.683777, 0.768585, 0.139765, 0.220397, 0.00838641, 0.670229, 0.157394, 0.0351861, -0.00067267, 0.819084, 0.966979, -0.010552, 0.476016, 0.00812302, 0.412335, 0.261347, 0.127319, 0.561651, 0.261092, 0.00806983, 0.769856, 0.256924, 0.0971134, 0.541826, 0.0121637, 0.382397, -0.00484625, 0.934677, 0.835365, -0.00110114, 0.137913, 0.460123, 0.231656, -0.0086303, 0
0.35864, 0.683574, 0.0301305, -0.00889646, 0.0227459, -0.00120287, 0.01302, 0.878714, 0.0870981, 0.841901, 0.153072, -0.00271712, 0.600726, 0.596101, 0.384675, 0.277384, 0.238516, 0.541284, -0.0117449, -0.0124338, 0.647698, -0.00132325, 0.906649, 0.0354101, 0.415231, 0.389433, 0.0932725, 0.164623, -0.0209448, 0.231226, -4.42941e-06, 0.738047, 0.59043, 0.581952, 0.499099, 0.791417, -0.00297913, 0.185594, 0.888416, 0.00854182, 0.111941, 0.00539169, 0.00236246, -0.0111587, 0.00500728, 0.0971728, 0.18531, -0.0125727, 0.0667864, 0.471706, 0
0.894908, 0.264477, 0.00671784, 0.116305, 0.501237, 0.00439235, 0.962287, 0.135625, -0.00317758, 0.172205, 0.258091, 0.0104621, 0.540338, 0.290743, 0.663661, 0.0024733, 0.245809, 0.378304, 0.126764, 0.830831, -0.019399, 0.977617, 0.436453, 0.787377, 0.00580396, -0.0141607, 0.876261, 0.296846, 0.965959, 0.29888, 0.0170869, -0.00536511, 0.788159, 0.487373, 0.0198081, 0.764331, 0.025396, 0.00336936, 0.470191, 0.252036, 0.725031, 0.795099, 0.559636, -0.00773569, 0.00370794, 0.513043, 0.70098, 0.83426, -0.0133956, 0.530297, 0
0.621805, 0.0767672, 0.456428, 0.00184163, 0.00438076, 0.592763, 0.288615, 0.927194, 0.0371107, 0.0029702, 0.527211, 0.283478, 0.4628, 0.995819, 0.00453121, 0.26148, 0.00764768, 0.806063, 0.184551, 0.987786, -0.00284541, 0.326107, 0.748382, 0.872911, 0.0221987, -0.00569373, 0.852109, 0.467938, 0.00182318, 0.680833, 0.422652, 0.599668, 0.450538, -0.0226107, 0.84779, 0.896222, 0.968069, 0.451938, -0.00500089, 0.257824, 0.89671, 0.944404, 0.806372, 0.00678478, 0.00177231, 0.484232, 0.878487, -0.000286189, 0.249312, 0.552657, 512
0.167834, 0.556119, 0.923861, 0.0179899, 0.548851, -0.0101894, 0.398094, 0.436484, 0.114261, -0.00172831, 0.68504, 0.245855, 0.275522, 0.371506, -0.000660621, 0.0476777, 0.722458, -0.0207961, 0.433973, 0.0194581, -5.41234e-05, 0.791315, 0.67282, -0.00573612, 0.161611, 0.802592, 0.896698, 0.00629344, 0.927073, 0.20473, 0.35854, 0.00122431, 0.336149, 0.598383, 0.409933, 0.37306, -0.00430154, 0.33167, 0.476243, 0.489472, 0.0629095, -0.00126403, 0.851697, -0.0137687, 0.267813, 0.423268, -0.00228578, 0.772264, 0.270532, -0.00963447, 0
0.56905, 0.0546438, 0.231281, 0.00550839, -0.00396969, 0.343688, 0.346949, 0.601838, 0.810345, -0.00241345, -0.00508753, 0.831988, 0.739842, 0.412991, 0.645835, 0.590807, 0.398733, 0.429972, 0.0130397, 0.00549247, 0.82288, 0.0113092, 0.00848245, 0.378664, 0.877271, 0.66962, -0.015361, 0.114892, 0.381169, 0.116855, 0.00102304, 0.994209, 0.569988, 0.557042, 0.392492, 0.0154667, 0.198217, -0.01251, 0.7405, 0.439868, 0.556815, 0.00544504, 0.0147701, 0.770794, 0.00079563, 0.00245387, 0.675468, -0.000512069, 0.703593, 0.611392, 0
0.640672, 0.0552418, 0.00172351, 0.383219, 0.193475, 0.00587099, 0.901992, 0.228116, 0.571878, 0.00267403, 0.46771, 0.443939, -0.00452816, 0.560194, 0.348286, 0.0945911, 0.676607, 0.0175184, 0.102827, 0.535934, 0.0160333, 0.369196, 0.100169, 0.398695, 0.00349095, 0.856871, -0.00279437, 0.0760651, 0.966641, 0.888861, 0.659699, 0.745037, 0.350192, 0.0106216, 0.580736, -0.000103957, 0.868027, 0.906384, 0.812488, 0.772097, -0.00775206, 0.84388, 0.376454, -0.00715339, 0.00192852, 0.289744, 0.425143, 0.203002, 0.78357, -0.00196419, 0
0.814919, 0.496173, -0.0262553, 0.269317, 0.584468, -0.00439198, 0.92427, 0.451012, -0.000493731, 0.25338, 0.135904, 0.65044, 0.0336132, 0.816645, -0.00945592, -0.00589255, 0.640335, 0.0507715, 0.301008, 0.00772664, 0.545996, 0.536172, 0.830289, 0.11083, -0.00667557, 0.995779, -0.0142064, 0.396991, 0.340352, 0.00449121, 0.52429, 0.70962, 0.350577, 0.50512, 0.00030762, 0.262207, 0.516587, 0.616945, 0.637351, 0.798392, 0.00880211, 0.36244, 0.00284922, 0.447663, 0.504459, -0.00426438, 0.652442, 0.00185384, 0.205139, 0.251201, 0
0.704765, 0.91267, 0.592427, 0.874269, -0.0182694, 0.812639, 0.00769457, 0.136743, 0.994028, 0.897563, 0.606228, 0.246955, 0.664663, -0.00695834, 0.531155, 0.00471016, 0.528547, 0.494479, 0.00939591, 0.432309, -0.0176202, 0.850973, 0.307365, 0.741065, -0.0145946, 0.385916, -0.00456411, 0.795692, 0.207326, 0.705554, 0.227062, 0.957423, -0.0123051, 0.410441, -0.0075832, 0.525238, 0.75461, 0.409786, 0.425104, 0.623817, 0.283538, 0.00341573, 0.194959, 0.00334058, 0.136549, 0.515915, 0.0118537, 0.0629633, -0.00891854, 0.56989, 1
0.950227, 0.470103, 0.104989, 0.00336728, 0.108915, -0.0146853, 0.382969, 0.285248, 0.367336, 0.000205993, 0.759928, 0.976373, 0.66226, -0.0172679, 0.224894, 0.823211, 0.244119, 0.481483, 0.00264873, -0.00195577, 0.563158, 0.149455, -0.00871953, 0.675236, 0.18603, 0.742892, 0.846854, 0.00209855, 0.522849, 0.143587, 0.846494, 0.544318, 0.935951, 0.00802235, 0.380411, 0.00767424, 0.947278, 0.677604, 0.49966, 0.585693, 0.889258, 0.00242355, 0.00131738, 0.132448, 0.00144193, 0.774585, 0.737756, -0.0137651, 0.150621, 0.209019, 0
0.817251, 0.533327, 0.403996, 0.00844202, -0.00844994, 0.290009, 0.641031, 0.0101397, 0.209112, 0.398737, 0.00600072, 0.668387, -0.00170549, 0.500295, 0.501548, 0.751068, -0.00448691, 0.555438, 0.266522, -0.0098065, 0.0627686, 0.0105856, 0.734976, 0.549184, 0.647109, 0.21533, 0.00608091, 0.169091, 0.369024, 0.888054, 0.141691, 0.432607, -0.00987071, 0.523877, 0.0129746, 0.196701, 0.330531, 0.921132, 0.895927, 0.834384, -0.000870284, 0.583266, 0.00265718, 0.887982, 0.597369, 0.00139298, 0.202098, 0.00471325, 0.2581, 0.274858, 0
0.0042834, 0.437597, 0.204301, 0.20459, 0.941528, -0.00280436, 0.457956, -0.00100296, 0.286504, 0.327708, 0.60077, 0.197642, 0.221273, 0.00553696, 0.415229, 0.0049622, 0.150919, 0.99957, 0.873907, 0.00373497, 0.450395, 0.815199, 0.830777, 0.525519, -0.0101193, 0.651191, -0.00809177, 0.879747, 0.205456, 0.498229, 0.378084, 0.532845, 0.298808, -0.00500315, 0.44213, 0.251022, 0.00227784, 0.629916, 0.712884, 0.516081, 0.624853, 0.0132978, 0.844057, 0.0132649, 0.541299, -0.0133271, 0.190695, -0.0023521, 0.109433, 0.246851, 0
0.808933, 0.717623, 0.226359, 0.0111258, 0.647454, -0.0120145, 0.307965, 0.0114432, 0.907055, 0.620516, 0.356667, 0.581675, -0.0018114, 0.957183, 0.612469, 0.0214647, -0.00339558, 0.732977, 0.508407, -0.00412856, 0.181342, 0.728478, 0.013205, 0.860068, 0.181277, 0.374688, 0.475426, 0.00853722, 0.495767, 0.847264, 0.690581, 0.0176051, 0.33983, -0.00275455, 0.433787, 0.746587, -0.00487829, 0.409478, 0.792981, 0.0107478, 0.172671, 0.779197, 0.206467, 0.00095738, 0.923335, 0.454591, 0.000695879, 0.738393, 0.724528, 0.0064701, 0
0.562839, 0.480767, 0.453699, 0.00812836, 0.00652721, 0.649165, 0.352569, -0.00432936, 0.954511, 0.756128, 0.138319, 0.066081, -0.00476321, 0.734551, 0.964983, 5.568e-05, 0.00832345, 0.218327, 0.0832129, -0.0121295, 0.27539, 0.716608, 0.00130673, 0.0835525, 0.384195, 0.00479681, 0.0491953, 0.925627, 0.451749, 0.0970106, -0.00515301, 0.405509, 0.533895, 0.389482, 0.481834, 0.4725, 0.0210003, 0.1623, 0.0930452, -0.00503101, 0.857566, 0.113322, 0.346331, 0.000716699, 0.031429, 0.65339, 0.0172245, 0.735076, 0.00551258, 0.840507, 0
