@relation cluster_data

@attribute var_0000 real
@attribute var_0001 real
@attribute var_0002 real
@attribute var_0003 real
@attribute var_0004 real
@attribute var_0005 real
@attribute var_0006 real
@attribute var_0007 real
@attribute var_0008 real
@attribute var_0009 real
@attribute var_0010 real
@attribute var_0011 real
@attribute var_0012 real
@attribute var_0013 real
@attribute var_0014 real
@attribute var_0015 real
@attribute var_0016 real
@attribute var_0017 real
@attribute var_0018 real
@attribute var_0019 real
@attribute var_0020 real
@attribute var_0021 real
@attribute var_0022 real
@attribute var_0023 real
@attribute var_0024 real
@attribute var_0025 real
@attribute var_0026 real
@attribute var_0027 real
@attribute var_0028 real
@attribute var_0029 real
@attribute class {0, 1, 2, 4, 8, 16, 19, 32, 33, 64, 68, 128}

@data
0.963862, 0.512405, 0.000995096, -0.00890843, 0.74661, 0.194227, 0.089254, 0.123265, 0.736745, -0.00929248, -0.00535097, 0.135595, 0.0583101, 0.471579, 0.849754, 0.1921, 0.528015, 0.508331, 0.926766, -0.00803047, 0.527806, -0.00390396, 0.122222, 0.00381603, 0.237903, 0.625637, 0.618572, 0.45237, 0.512634, -0.0126193, 0
0.812642, 0.49162, 0.000880957, 0.00616004, 0.958731, 0.628663, 0.0349589, 0.00221667, 0.802971, 0.592513, -0.0091783, 0.0672572, 0.0146017, 0.44176, 0.490043, 0.769273, -0.0116323, 0.573073, 0.0911793, 0.131291, 0.836777, 0.00451695, 0.56877, 0.481446, 0.0162114, 0.38459, 0.177735, -0.00642996, 0.858799, 0.625166, 0
0.595442, -4.43612e-05, 0.595389, 0.252998, 0.263267, 0.0131474, -0.00896632, 0.589751, 0.329071, 0.0146159, 0.522064, 0.655285, 0.765086, 0.224226, -0.00285629, 0.0105057, 0.469395, 0.129552, 0.958855, 0.902352, 0.607871, -0.00782305, 0.095035, 0.365667, 0.010196, 0.181971, 0.896854, 0.166928, 0.522562, -0.00242125, 0
0.246902, 0.729794, 0.0116193, 0.305066, 0.173936, 0.000576584, 0.748983, -0.022733, 0.055975, 0.602464, 0.705828, 0.0120937, 0.540687, 0.473323, 0.395806, 0.996159, 0.531635, 0.0132184, 0.108185, 0.944832, 0.00488441, 0.82875, 0.0469888, -0.00479846, 0.350616, 0.237093, 0.670056, 0.365733, 0.0076428, 0.441083, 0
-0.00487864, 0.78283, 0.113638, 0.274945, 0.00318643, 0.19459, 0.570746, 0.811179, 0.996499, 0.00934852, 0.926556, -0.000669711, 0.0682492, 0.781589, 0.00290759, 0.0234088, 0.611817, 0.659837, 0.483966, 0.579562, 0.633091, -0.0227171, 0.41076, 0.0100099, 0.460863, 0.558592, 0.54038, 0.0979302, 0.0134713, 0.0577093, 0
-0.00938614, 0.0604569, 0.00414063, -0.012126, 0.317656, 0.908743, 0.0259032, 0.954964, 0.00425219, 0.997094, 0.213994, 0.607848, -0.000652953, 0.208262, 0.0223855, 0.753961, 0.928142, 0.0149025, 0.691501, 0.781694, 0.112445, -0.00981312, 0.592813, 0.00262167, 0.561777, 0.0515894, -0.00591331, 0.75152, 0.434662, 0.976927, 0
0.785768, 0.597653, 0.00931812, 0.296982, 0.1863, -0.00587134, 0.781037, 0.654586, -0.00491114, 0.234363, 0.696321, 0.152341, 0.468174, -0.0123358, 0.16986, 0.111899, 0.879793, 0.0177474, 0.0842769, 0.692489, 0.888753, 0.00976858, 0.571717, 0.915164, 0.012136, 0.189395, 0.896006, 0.628055, -0.0101896, 0.853459, 0
0.534311, 0.577561, -0.00588552, 0.0108675, 0.846502, 0.813219, 0.976105, 0.731118, 0.432871, 0.00862954, 0.337318, 0.431804, -0.00712093, 0.579349, 0.708627, 0.797753, 0.301941, 0.0145175, 0.0552734, 0.579131, -0.00832695, 0.876436, 0.0127934, 0.953193, 0.986467, 0.0166902, 0.181488, 0.0012011, 0.514479, 0.812995, 0
0.0136168, 0.184587, 0.850182, 0.00663404, 0.761828, 0.696829, 0.464506, 0.870477, 0.964045, 0.00350706, 0.564176, 0.800413, 0.978046, 0.448954, -0.00341314, 0.0978738, 0.375469, 0.51682, 0.353077, 0.0261016, 0.000595917, 0.907676, 0.317394, 0.847128, -0.0101688, 0.039399, 0.00352311, 0.507969, 0.0181368, 0.776206, 0
0.0208548, 0.79575, 0.818922, 0.00567139, 0.886399, 0.991505, 0.746987, -0.00160526, 0.105171, 0.931546, 0.354726, 0.0430447, -0.0103748, 0.703288, 0.381702, 0.601299, 0.115557, 0.0980951, -0.00734975, 0.110213, 0.347871, -0.0155963, 0.262832, 0.523665, 0.150577, -0.00571232, 0.605417, 0.216477, -0.00692758, 0.2834, 0
0.554156, -0.0183282, 0.141558, 0.686592, 0.823226, -0.00777504, 0.54294, 0.00180755, 0.252957, 0.275488, 0.804298, 0.513143, 0.218577, -0.007846, 0.732289, 0.90973, 0.436149, 0.994026, 0.1613, 0.0160517, 0.762217, -0.0164798, 0.18468, 0.679636, 0.724464, 0.00687552, 0.799426, 0.51384, 0.398568, 0.0016992, 0
0.691984, 0.00173529, 0.350971, 0.247095, 0.0837467, -0.0212214, 0.847168, 0.00876464, 0.567733, 0.743313, 0.927064, 0.35454, 0.0102873, 0.680202, 0.614148, 0.0635557, 0.762134, 0.00342393, 0.601406, 0.510513, 0.0189714, 0.000924547, 0.670196, 0.667168, 0.00373575, 0.958793, 0.432343, 0.788852, 0.721871, 0.0215733, 0
0.486967, 0.0114072, 0.655966, 0.168077, -3.3442e-05, 0.527752, 0.154296, -0.00498135, 0.0242978, 0.512644, 0.602342, 0.0151527, 0.246984, 0.766145, 0.343379, 0.104629, 0.32062, 0.867009, -0.0082504, 0.556743, -0.0122865, 0.876208, 0.272016, 0.513961, -0.00289555, 0.998551, 0.846832, -0.000734243, 0.295255, 0.536286, 0
0.00897301, 0.892591, 0.449656, 0.128432, -0.0139728, 0.462743, 0.0446455, 0.328935, 0.206637, 0.00860705, 0.00209518, 0.0702951, 0.0824887, 0.291154, 0.691061, 0.0198404, 0.825434, 0.993796, 0.983511, 0.909468, 0.0017271, 0.670889, 0.132532, 0.774993, 0.250364, -0.000757109, 0.758459, 0.012249, 0.610288, 0.63841, 0
0.635587, -0.00795846, 0.237724, 0.234417, 0.982151, 0.0102055, 0.723651, 0.710331, 0.596421, -0.0132568, 0.0155746, 0.475162, 0.00564584, 0.202169, 0.657238, 0.0799261, 0.00593681, 0.189469, 0.860433, 0.876201, 0.179735, 0.0117503, 0.00082787, 0.961552, 0.89592, 0.53163, 0.144518, 0.672334, 0.000693307, 0.652377, 0
0.752191, 0.760334, -0.0183469, 0.00095585, 0.929436, 0.184303, 0.741119, 0.130893, 0.0072191, 0.988357, 0.9088, 0.553761, 0.0170441, 0.529798, 0.29677, 0.323003, -0.0129291, 0.500883, 0.663132, 0.489543, 0.00244603, 0.63947, 0.825783, 0.663397, 0.00395264, 0.603753, 0.0517214, 0.909261, 0.573703, -0.00503521, 0
0.680163, 0.490408, 0.00477854, 0.88825, 0.236741, 0.000359282, -0.0128158, 0.812488, 0.996695, 0.0023144, 0.232594, 0.671614, 0.00992273, 0.742813, 0.652054, 0.794196, 0.0712868, 0.0939003, 0.754057, -0.00788242, 0.338544, 0.0150392, 0.925919, 0.14233, -0.00535094, 0.225417, 0.00914144, 0.977198, 0.598638, 0.285144, 0
0.375762, -0.0025949, 0.656499, 0.0148242, 0.451424, 0.469091, 0.986551, -0.00136512, 0.873948, 0.800979, 0.36707, 0.765578, 0.20471, 0.801808, 0.00320915, 0.860975, 0.869044, -0.00889199, 0.178774, 0.613366, -0.00866557, 0.699579, 0.174919, -0.00834077, 0.565892, 0.808828, 0.367736, 0.765036, 0.178061, 0.00556047, 0
-0.0109469, 0.926397, 0.193232, 0.00118689, 0.355196, 0.877318, 0.161177, 0.00441582, 0.500865, 0.0775092, -0.00434095, 0.989531, 0.0155343, 0.970745, 0.0189667, 0.445567, 0.611835, 0.00454111, 0.155551, 0.479346, 0.00654829, 0.41076, 0.122023, 0.0134685, 0.905352, 0.158515, 0.765748, -0.00458586, 0.218682, 0.908654, 0
0.915661, 0.753362, 0.00902615, 0.422884, 0.298849, 0.000609378, 0.014537, 0.924828, 0.00229231, 0.373281, 0.747722, 0.924161, -0.0139919, 0.360422, 0.0194123, 0.943853, 0.0998323, 0.0222168, 0.428697, 0.427474, 0.169135, 0.0201439, 0.489108, 0.82697, -0.00083394, 0.558515, 0.917913, 0.646858, 0.568633, 0.0118244, 0
0.00771936, 0.99343, 0.25816, 0.498814, 0.00506865, 0.741599, 0.710366, 0.353645, 0.232699, -0.00410001, 0.62026, 0.790236, -0.0231743, 0.75618, 0.649484, 0.98379, 0.00464081, 0.223242, 0.0645595, 0.820582, 0.00109843, 0.509415, 0.734441, 0.00139706, 0.165215, 0.626876, 0.621827, 0.249489, 0.761462, 0.0137608, 0
0.00336755, 0.832014, 0.605649, 0.0370301, 0.618488, 0.00924612, 0.320196, 0.0986291, 0.467645, 0.00299352, 0.821196, 0.00321571, 0.353141, 0.132967, 0.991267, 0.992222, 0.184244, 0.0172001, 0.547734, 0.00213497, 0.357982, 0.0100354, 0.00490207, 0.0199417, 0.0522483, 0.664689, 0.0128153, 0.0686949, 0.738222, 0.641569, 0
0.578509, -0.0102404, 0.0418841, -0.00141551, 0.567343, 0.3897, 0.161122, 0.00646343, 0.607462, -0.00448533, 0.776025, 0.80966, 0.134214, 0.709745, 0.0127772, 0.95662, 0.53702, 0.828968, 0.309089, -0.00440028, 0.76759, -0.00208481, -0.00706521, 0.347825, 0.515406, 0.537824, 0.0232772, 0.912646, 0.223446, 0.992783, 0
0.898184, -0.0196444, 0.0956057, 0.297422, 0.297574, 0.00397808, 0.493958, 0.327919, 0.309343, 0.0027955, 0.521398, 0.0197518, 0.688048, 0.0711616, 0.307321, 0.0598822, 0.0116573, 0.0598292, 0.18012, 0.21917, -0.012, 0.320781, 0.309844, -0.00453996, 0.828932, 0.794633, 0.8545, 0.00201254, 0.191597, 0.869149, 0
0.00211329, 0.796932, 0.873941, 0.461915, 0.000203702, 0.145912, 0.0121581, 0.164724, 0.443271, 0.834272, 0.246941, 0.337823, -0.00299872, 0.672673, 0.514924, 0.440571, 0.00776527, 0.989934, 0.899066, 0.0399187, 0.489632, -0.0303552, 0.853397, 0.377622, -0.00348947, 0.927153, 0.999108, 0.548563, 0.90485, -0.00111079, 0
0.0116515, 0.497237, 0.734818, -0.0237996, 0.685376, 0.630544, 0.999585, 0.827582, 0.494055, 0.0131862, 0.00931302, 0.173333, 0.599061, 0.0197429, 0.138974, 0.00704959, 0.646797, 0.681333, 0.506719, 0.25387, 0.247888, 0.0296488, -0.00269169, 0.750353, 0.909641, 0.418338, 0.138328, 0.185742, 0.0181034, 0.243934, 0
-0.00163938, 0.580897, 0.544022, 0.0785799, -0.00868243, 0.907185, 0.888254, 0.00652253, 0.885787, 0.875295, 0.000976809, 0.118134, 0.678685, 0.514281, 0.754463, 0.586112, 0.139449, 0.680833, 0.869349, -0.00443475, -0.0100413, 0.876326, 0.633957, -0.00198314, 0.232876, 0.713112, 0.0103434, 0.878221, 0.752568, 0.739861, 0
0.0374308, 0.0182837, 0.903125, 0.593765, 0.6021, 0.0117531, 0.357864, 0.316308, 0.723957, -0.00577053, 0.692731, 0.342835, 0.224095, 0.273022, -0.012505, 0.00899241, 0.859288, 0.18276, 0.45283, 0.3464, 0.00520988, 0.564993, 0.952009, 0.210902, 0.00623338, 0.193727, 0.0112613, 0.989819, 0.341504, 0.922314, 0
0.795923, 0.00161396, 0.965098, 0.120958, -0.0114247, 0.319139, 0.526368, -0.00441655, 0.163203, 0.857651, 0.940197, 0.00771229, 0.85012, 0.188347, 0.461471, 0.581999, 0.385471, 0.213359, 0.00254841, 0.875076, 0.911804, 0.0137107, 0.00423851, -0.00392824, 0.552559, 0.89418, 0.0117638, 0.903817, 0.936116, 0.157143, 0
-0.0118967, 0.0414404, 0.376573, 0.937513, -0.00564616, 0.0182186, 0.898972, 0.890444, 0.422369, -0.00444134, 0.832539, 0.318876, 0.441841, -0.00648387, 0.356077, 0.715392, 0.441129, 0.0168863, 0.950316, 0.521788, -0.0105243, 0.417783, 0.145264, 0.471355, -0.020276, 0.31025, 0.412819, 0.654566, 0.684993, -0.000888229, 0
-0.014636, 0.0997123, 0.212475, -0.0044856, 0.0280307, 0.209551, 0.298004, 0.946807, 0.652065, -0.0362196, 0.00597003, 0.999201, 0.0647402, 0.403318, 0.414717, -0.0116846, 0.48524, 0.881724, 0.471191, 0.197858, 0.00594571, 0.895498, 0.00269831, 0.289554, 0.021045, 0.443572, 0.248173, 0.501528, 0.281262, -0.00393122, 0
-0.00369225, 0.160021, 0.214647, 0.790735, 0.0117184, 0.222014, 0.138981, 0.539137, -0.000577457, 0.677622, 0.945313, -0.0005718, 0.917032, 0.0797957, 0.0675255, 0.981405, 0.0630208, -0.00174441, 0.209075, 0.740666, -0.00517959, 0.095994, 0.209841, 0.00949226, 0.876872, 0.681508, 0.48099, 0.958316, 0.000826943, 0.967959, 0
0.148326, -0.00916415, 0.0502823, 0.733216, 0.013499, 0.810013, 0.139205, 0.457019, 0.428891, 0.000293117, 0.892496, 0.304602, 0.147899, 0.0072994, 0.139476, 0.222772, 0.0861013, -0.00144546, 0.224493, 0.0502139, 0.460612, -0.00361029, 0.959713, 0.496349, -0.0096707, 0.432127, 0.194403, 0.211267, 0.00382607, 0.919473, 0
0.00672115, 0.41989, 0.831673, 0.0553352, -0.014845, 0.471774, 0.854492, 0.3181, 0.014504, 0.067582, 0.806217, 0.00270347, 0.309083, 0.51205, 0.707058, 0.23994, 0.00577626, 0.218567, 0.581639, 0.820763, 0.0138953, 0.165158, 0.844788, 0.586167, 0.014177, 0.663562, 0.105224, 0.654449, 0.353489, 0.00678932, 0
0.432027, -0.0170805, 0.0889095, 0.4964, 0.495505, 0.00177101, 0.109668, 0.113404, 0.509784, -0.0022212, 0.423077, 0.840929, 0.0712069, 0.0617236, 0.00757144, -0.0156962, 0.183737, 0.567454, 0.727482, 0.777369, 0.942973, 0.874231, 0.84465, 0.676308, -0.00956486, 0.972478, 0.127036, 0.0148692, 0.40283, 0.773427, 32
0.430222, 0.739541, 0.0178913, 0.0791605, 0.464909, 0.00613528, 0.674534, 0.280828, 0.789166, -0.0134417, 0.0983489, 0.180628, 0.0788881, 0.00252044, 0.730586, 0.00143971, 0.0359587, 0.0483973, 0.67459, 0.597797, 0.00455757, 0.0110529, 0.00304581, 0.595183, 0.543025, 0.956756, 0.925884, -0.00311736, 0.871066, 0.428621, 0
-0.00481543, 0.513448, 0.752101, 0.117743, 0.0177941, 0.828577, 0.000134571, 0.60038, 0.561964, 0.00274401, 0.0469489, 0.00510922, 0.0611376, 0.756067, 0.880442, 0.00702229, 0.840351, 0.451005, 0.716827, 0.0604625, 0.474781, -0.0103007, 0.201616, 0.876187, 0.00648031, 0.546794, 0.0166443, 0.967841, 0.0149175, 0.706983, 0
0.85705, 0.104876, -0.0031515, 0.75423, 0.0162934, -0.0121909, 0.00358249, 0.563583, 0.190514, 0.805785, 0.0469653, 0.402643, 0.572824, 0.0288042, 0.61988, 0.970675, 0.715598, 0.00085145, 0.419803, 0.179257, 0.0631319, -0.00970456, 0.00172884, 0.803627, 0.683679, 0.106035, 0.00674761, 0.975829, 0.588377, 0.926954, 0
0.445861, -0.00596648, 0.533307, 0.00816411, 0.738624, 0.940145, 0.817325, 0.900879, 0.975792, 0.0176834, 0.522114, 0.169944, -0.00282703, 0.531869, 0.762066, 0.153995, 0.00264519, 0.396168, 0.973948, 0.689811, 0.102144, 0.000962618, -0.017206, 0.360027, 0.101988, 0.102105, 0.252468, 0.675586, 0.290139, 0.00252166, 0
0.295321, 0.216395, -0.0014807, 0.956178, 0.0027827, 0.858988, 0.067313, -0.0129958, 0.544689, 0.0894493, 0.0197953, 0.507192, 0.825363, 0.935193, 0.58724, 0.623226, 0.00380649, 0.290151, 0.494397, 0.0304278, 0.00893935, 0.647477, 0.00722123, 0.693157, 0.835777, 0.230584, -0.0149088, 0.124717, 0.283239, 0.110305, 0
0.503585, 0.012818, 0.982023, 0.128794, 0.530688, 0.000700613, 0.349139, 0.957967, 0.811744, -0.0125559, 0.0924937, -0.00354127, 0.365486, 0.885379, 0.739062, 0.743714, 0.134748, 0.300027, 0.00180807, 0.637679, 0.335441, -0.00244151, 0.212654, 0.0667763, 0.295484, -0.00343854, 0.609545, 0.3462, -0.00893611, 0.668566, 0
0.826672, 0.831068, 0.000868219, 0.273274, 0.264362, 0.0173263, 0.0126283, 0.784479, 0.892478, 0.995605, 0.29542, 0.227135, 0.00670272, 0.708879, 0.400047, 0.907281, 0.00988924, 0.743441, 0.351273, 0.503983, 0.00638225, -0.00942536, 0.897287, 0.771196, 0.843371, 0.00557798, 0.00731026, 0.400763, 0.812817, 0.842628, 0
0.944914, -0.00330271, 0.0786221, 0.0935046, -0.0110435, 0.951074, 0.668558, 0.978445, 0.782527, -0.0112475, 0.566912, 0.101978, 0.35599, 0.495343, -0.00856631, 0.408763, 0.249947, 0.832743, 0.99166, -0.0032149, 0.68944, 0.0203845, 0.894763, 0.691897, 0.481178, -0.00397292, 0.0458242, 0.000544439, 0.303005, 0.630468, 0
0.553959, 0.623025, 0.00338583, -0.0139733, 0.204076, 0.0567843, 0.419132, -0.00370651, 0.214362, 0.67901, 0.875661, -0.000546179, 0.766516, 0.390814, 0.469867, 0.384746, 0.904229, 0.362276, -0.00441554, 0.834057, -0.0016759, 0.263707, 0.0503205, 0.00523716, -0.00929425, 0.762262, 0.412193, 0.0672444, 0.00185519, 0.337035, 0
0.258452, 0.0130375, 0.227736, 0.170131, 0.00255912, 0.30739, 0.443988, 0.347518, 0.0463593, 0.00802767, 0.246412, 0.00214672, 0.386539, 0.930491, 0.097254, 0.641374, 0.485774, 0.365869, 0.0021083, 0.485448, 0.273393, 0.0019169, 0.141231, -0.0116812, 0.685902, 0.282495, 0.883058, 0.00756266, 0.462316, 0.653712, 0
0.00698884, 0.478862, 0.503214, 0.906814, 0.0183349, 0.258745, 0.386114, 0.143563, -0.000696371, 0.331726, 0.0396331, 0.846557, 0.909317, 0.860931, 0.00663024, 0.364731, 0.681576, 0.569024, -0.00249767, 0.318632, 0.00923457, 0.0551568, 0.71008, 0.000434038, 0.584458, 0.0667131, 0.728339, 0.131033, 0.0317685, 0.0102329, 0
0.295215, -0.0054276, 0.222002, 0.00203809, 0.753932, 0.894961, 0.987245, 0.00466912, 0.645387, 0.971483, 0.905947, -0.000980668, 0.630317, 0.500585, 0.246079, 0.000989191, 0.996849, 0.156691, 0.844065, 0.979502, -0.00788807, 0.768875, 0.576919, 0.0197992, 0.13825, 0.447891, 0.637894, 0.917842, -0.022118, 0.0584427, 0
0.37391, 0.00708383, 0.302714, 0.250517, 0.00342677, 0.818787, -0.0136259, 0.359437, 0.468434, 0.650342, 0.263531, -0.00165143, 0.162049, 0.417257, 0.170989, 0.186808, 0.156483, 0.00591959, 0.829506, 0.315031, 0.97165, -0.0144715, 0.954056, 0.200889, -0.00774126, 0.418489, 0.382419, -0.0143996, 0.0673755, 0.185118, 0
0.95126, -0.0104197, 0.0413937, -0.00273097, 0.198551, 0.223482, 0.295842, 0.00713798, 0.679997, 0.309355, 0.536244, 0.41177, 0.00833726, 0.272086, 0.0595024, 0.71142, 0.401115, 0.00961755, 0.302473, 0.58959, 0.258081, 0.00442659, 0.253328, 0.453483, 0.951122, 0.000523319, 0.0879877, 0.685411, -0.00479368, 0.449282, 0
-0.00760934, 0.266704, 0.120174, -0.00368249, 0.39766, 0.373871, 0.0429587, 0.309326, -0.00945711, 0.781469, 0.561183, 0.133183, 0.0453785, 0.000112315, 0.282056, 0.0814034, 0.403928, 0.102064, 0.00497274, 0.00106122, 0.651558, -0.00798087, 0.596969, 0.222594, 0.775263, 0.0180443, 0.710322, 0.17875, 0.882733, 0.00239685, 0
0.0623572, 0.0102329, 0.197648, 0.679172, 0.585574, -0.00111487, -0.00794646, 0.269901, 0.45176, 0.31542, 0.908843, 0.814636, 0.505695, 0.0119382, 0.0421501, 0.0665305, 0.391566, 0.525017, 0.0675403, 0.0143972, 0.0123851, 0.689016, 0.185866, 0.235451, 0.00772603, 0.110598, -0.0122788, 0.788492, 0.61613, 0.0802758, 0
0.494136, 0.0548438, -0.00231519, 0.762178, 0.102649, 0.0126478, 0.0385307, 0.0150035, 0.77723, 0.574986, 0.470826, 0.0631383, -0.00854987, 0.0583304, 0.80986, 0.928046, 0.00620582, 0.129381, 0.123801, 0.687222, 0.0124303, 0.0173345, 0.625092, 0.00804411, 0.395412, 0.444803, 0.0684664, 0.525688, 0.000265763, 0.272126, 0
0.916589, 0.421169, 0.0147047, 0.71515, -0.00681593, 0.565132, 0.534462, -0.0088704, 0.273217, 0.592383, 0.636433, 0.930515, 0.51312, 0.682757, -0.00625541, 0.0012409, 0.00386351, 0.456471, 0.216331, 0.636084, 0.269856, 0.00663504, -0.00199557, 0.495023, 0.41022, 0.256438, 0.071699, -0.00850104, 0.501598, 0.230368, 0
-0.00772469, 0.422917, 0.973133, 0.44907, 0.00884965, 0.198021, 0.386902, 0.721384, 0.279999, -0.0157259, 0.18384, 0.380738, 0.676843, 0.0143118, 0.704274, 0.625697, 0.074255, 0.338018, 0.440775, -0.0144969, -0.0129665, 0.598844, 0.00522213, 0.249861, 0.645323, 0.547331, 0.225454, 0.731931, 0.0271559, 0.813616, 0
0.997151, 0.011452, 0.81123, 0.727848, -0.0100014, 0.973064, 0.00335795, 0.663432, 0.0145887, 0.355426, 0.804583, 0.782245, -0.000929025, 0.194526, 0.515397, 0.100021, 0.329635, 0.0140054, 0.513327, 0.65616, -0.00374923, 0.838819, 0.393029, 0.00105257, 0.905958, 0.785399, 0.468367, 0.01043, 0.926015, 0.000172554, 0
0.0174581, 0.635168, 0.917893, 0.536328, 0.653366, -0.00231699, 0.365456, 0.596337, 0.0214328, 0.865683, 0.0149763, 0.899287, 0.88832, 0.403005, 0.168782, 0.714331, 0.445745, 0.00359591, 0.98349, 0.348649, 0.386261, 0.00589457, -0.00382093, 0.53752, 0.407069, 0.378112, 0.601432, 0.301655, 0.0131935, 0.368093, 0
0.752467, 0.388116, 0.015997, 0.366771, -0.0133992, 0.818984, 0.17554, -0.00572924, 0.0825796, 0.485226, 0.373035, 0.0116688, 0.883719, 0.460801, 0.215116, -0.0158744, 0.00853568, 0.203188, 0.891625, 0.641855, 0.00217331, 0.369567, 0.511771, 0.771504, 0.785404, 0.0119772, -0.00130035, 0.912822, 0.543226, 0.656785, 0
0.98763, 0.374973, -0.00602963, 0.148385, 0.0135978, 0.933091, 0.901632, 0.47922, 0.744269, 0.0141041, 0.794731, 0.569622, -0.00238918, 0.9952, 0.191841, 0.517017, 0.687476, -0.00872558, 0.0511839, 0.79941, 0.00626495, 0.0790893, 0.573858, 0.92143, 0.752551, 0.00911483, 0.0142503, 0.734951, 0.713093, 0.907008, 0
0.000290125, -0.00763988, 0.764561, 0.760331, 0.0170326, 0.291376, 0.00145828, 0.461034, 0.915729, 0.628505, 0.431965, 0.752057, 0.794435, 0.451879, 0.000284143, 0.840112, 0.532478, 0.986094, -0.00474044, 0.949792, 0.00762508, 0.829142, 0.431017, 0.956432, -0.0127244, 0.558852, 0.266613, -0.00673534, 0.530531, 0.625607, 0
0.00618181, 0.988584, 0.266222, -0.00401486, 0.724637, 0.296104, 0.607967, 0.358652, 7.42112e-05, 0.264955, -0.00493779, 0.673031, 0.248584, 0.636585, 0.805966, 0.688292, 0.617638, -0.00225622, 0.50744, 0.70838, 0.138858, 0.0169021, -0.00428758, 0.542504, 0.583159, 0.122035, 0.010924, 0.227953, 0.633143, 0.979401, 0
-0.00329196, 0.370513, 0.964204, 0.112479, 0.926477, 0.0125232, 0.75766, 0.23696, -0.0052597, 0.850721, 0.105342, 0.601524, 0.64891, 0.0163271, 0.445039, 0.984086, 0.732047, -0.000680339, 0.554278, 0.501104, 0.00421197, 0.261193, 0.0102888, 0.764188, 0.134466, 0.112902, 0.756557, 0.945674, 0.588023, -0.0126276, 0
0.00182527, 0.707254, 0.935895, 0.00846273, 0.290984, 0.30275, 0.00353252, 0.731488, 0.438147, 0.498081, -0.010459, 0.0835811, 0.318805, 0.869874, 0.371605, 0.635963, 0.0496195, 0.751994, -0.0021147, 0.263696, 0.130885, 0.00330292, 0.760068, 0.005503, 0.749312, 0.35261, 0.184215, 0.713252, 0.0119337, 0.686448, 0
0.574118, 0.142631, 0.00500022, 0.536026, -0.00438291, 0.442065, 0.992952, 0.00486329, 0.110872, 0.344044, 0.750234, 0.983885, -0.00203824, 0.416663, 0.196133, 0.425699, 0.0648048, 0.17206, 0.0111851, 0.636883, -0.0206705, 0.858764, 0.448324, -0.00559128, 0.353417, 0.684457, 0.088378, -0.00292639, 0.511817, 0.522806, 0
0.144041, -0.00209548, 0.537593, 0.020785, 0.965927, 0.153391, -0.00821081, 0.496186, 0.142839, 0.532138, 0.182256, -0.0212114, 0.541779, 0.288015, 0.206085, 0.910458, 0.102083, 0.362678, 0.109395, 0.00577439, -0.00752066, 0.118386, 0.754832, 0.997366, 0.344266, 0.000657789, 0.869433, -0.00783355, 0.273721, 0.0577936, 0
0.944559, 0.459459, 0.0101391, 0.192391, 0.00765201, 0.030864, 0.634297, 0.177505, -0.00384744, 0.777792, 0.63254, 0.00388877, 0.0581925, 0.33753, 0.184555, 0.452742, 0.429368, 0.507997, 0.709397, -0.00260741, 0.655792, 0.00824626, -0.00257674, 0.779762, 0.639432, 0.114796, 0.00481656, 0.974674, 0.446222, 0.240087, 0
0.484601, 0.512058, -0.00201709, -0.0153362, 0.866407, 0.965818, -0.00901426, 0.25129, 0.612196, 0.17946, 0.877178, 0.00579184, 0.91756, 0.61409, 0.363677, -0.0120402, 0.259199, 0.329838, 0.746344, 0.132662, -0.00407003, 0.547291, 0.568953, 0.114062, 0.624025, 0.00156548, 0.67859, 0.953243, 0.00500485, 0.412041, 0
0.285668, 0.010291, 0.450677, -0.0090434, 0.641102, 0.683096, 0.689206, -0.00778729, 0.970331, 0.840606, 0.431621, 0.851875, 0.505342, 0.00416044, 0.469893, 0.233014, 0.368085, -0.00315708, 0.716553, 0.502638, 0.0322947, -0.00123332, 0.302127, 0.144954, -0.0176623, 0.632342, 0.0142713, 0.603482, 0.611936, 0.676042, 0
0.901775, 0.00132572, 0.693394, 1.81258e-05, 0.782764, 0.71492, 0.762358, 0.336848, 0.862605, 0.00105599, 0.81701, 0.612048, -0.00762345, 8.64852e-06, 0.629321, 0.92129, 0.249111, 0.0650223, 0.145807, -0.00145043, -0.0116194, 0.394751, 0.00216416, 0.74971, 0.204252, 0.447156, 0.009564, 0.464756, 0.329626, 0.182024, 0
0.546201, -0.00151908, 0.52533, 0.0107119, 0.58409, 0.900723, 0.632395, -0.00723968, 0.246243, 0.369434, 0.0888581, 0.0110516, 0.853377, 0.974074, 0.560933, 0.431056, 0.205548, 0.530434, -0.012785, 0.153033, -0.00395504, 0.48138, 0.164535, 0.0621397, 0.343211, -0.0107865, 0.669988, 0.824973, 0.791947, -0.00825443, 0
0.931069, 0.725, -0.00714663, 0.308641, -0.00641068, 0.62477, -0.00528154, 0.108599, 0.414815, 0.929283, -0.0077622, 0.86478, 0.0464757, 0.299871, 0.650586, -0.00565803, 0.937966, 0.517023, 0.167873, 0.801343, -0.0125678, 0.230403, 0.00185973, 0.853574, 0.635874, 0.326481, 0.416964, 0.635724, 0.191024, 0.00580856, 0
