@relation cluster_data

@attribute var_0000 real
@attribute var_0001 real
@attribute var_0002 real
@attribute var_0003 real
@attribute var_0004 real
@attribute var_0005 real
@attribute var_0006 real
@attribute var_0007 real
@attribute var_0008 real
@attribute var_0009 real
@attribute class {0, 1, 2, 4, 5, 8}

@data
0.216485, -0.00377216, 0.883031, -0.0193529, 0.984378, 0.697614, -0.00256851, 0.627314, 0.971098, -0.0113669, 0
0.43311, 0.00456954, 0.0026178, 0.808895, 0.556411, 0.242772, 0.087866, 0.0123082, 0.00738756, 0.721558, 0
0.675818, 0.621266, -0.0105334, 0.925033, 0.165379, 0.108837, 0.304134, -0.0102741, 0.303311, 0.00028886, 1
0.0924864, -0.00872451, 0.696114, 0.940758, 0.435449, 0.00510024, 0.100816, 0.00216428, 0.135668, -0.0018535, 0
-0.00243992, 0.162714, 0.257823, -0.00106284, 0.845052, 0.339225, 0.991301, 0.0187117, 0.679801, 0.00307958, 0
-0.00300387, 0.215437, 0.0795263, 0.825082, -0.0124376, 0.577556, 0.00677598, 0.888093, 0.0148049, 0.162481, 0
0.745376, -0.0139274, 0.983726, 0.178637, 0.00150483, 0.866125, 0.0204993, 0.706197, -0.0162986, 0.806105, 0
0.00156693, 0.355476, 0.932967, 0.00689921, 0.693342, 0.920808, 0.0166135, 0.851349, 0.0106304, 0.534589, 0
0.217431, 0.00548471, 0.832362, 0.0196596, -0.0157663, 0.858737, 0.0111463, 0.989518, 0.00260711, 0.749651, 0
0.290357, 0.0101492, 0.502743, 0.98818, 0.0161593, 0.385264, 0.35658, 0.00328506, -0.00962558, 0.577676, 0
-0.0064111, 0.466411, 0.442516, -0.00682251, 0.074683, 0.350181, 0.588256, -0.000994138, 0.0314647, -0.0072181, 0
0.0126264, 0.435505, 0.00464551, 0.960443, 0.175928, 0.596274, 0.732974, -0.0119944, 0.908607, -0.000374902, 0
0.94493, 0.0140258, 0.500785, 0.00866066, 0.900189, 0.296534, 0.802034, 0.0151706, 0.00284729, 0.00719309, 0
0.745423, -0.0295742, 0.353821, 0.93482, -0.00628251, 0.894806, 0.738099, 0.0224522, 0.17136, 0.000843167, 0
-0.0205874, 0.645736, 0.380304, -0.000622404, 0.684242, 0.377383, 0.00666185, 0.842302, 0.617025, 0.0156475, 0
-0.0128059, 0.0860405, 0.873072, 0.926671, 0.805357, 0.603202, 0.000495724, 0.566413, 0.71791, 0.00114618, 2
-0.00119976, 0.294623, 0.328039, 0.0119379, 0.43742, 0.520484, 0.501962, -0.00415316, 0.00657902, -0.00429703, 0
0.0172482, 0.521706, -0.0164414, 0.206292, 0.806026, 0.776131, 0.00453393, -0.0062516, 0.918096, 0.0138268, 0
-0.00665766, 0.566997, 0.442366, 0.863825, 0.0146149, 0.690984, 0.971288, 0.013986, -0.00587352, 0.08326, 0
0.85122, 0.0138669, 0.97195, -0.0143908, 0.846404, 0.543446, 0.787849, -0.00279539, -0.00123202, 0.77117, 0
-0.000795615, 0.231105, -0.0219299, 0.937411, 0.308335, 0.459964, -0.00395149, 0.482318, 0.0138678, 0.432233, 0
0.594257, -0.00220617, 0.0061571, 0.623217, 0.0351847, 0.385124, 0.366838, 0.00776926, 0.827686, 0.0228674, 0
0.635077, 0.00635676, 0.876363, 0.752994, 0.00763416, 0.0990312, -0.0295732, 0.22184, -0.0216916, 0.75636, 0
0.796874, 0.0101815, 0.618171, 0.0205842, 0.127557, 0.129383, -0.0162454, 0.815034, 0.00246444, 0.929123, 0
0.0307652, 0.000771474, 0.556036, -0.0168929, 0.0447334, 0.668005, 0.929826, 0.00439757, 0.924663, -0.00725148, 0
0.0145386, 0.675982, 0.0792476, 0.0921437, -0.00587355, 0.836065, 0.0296922, 0.979062, 0.0125707, 0.946279, 0
0.814732, -0.0109474, 0.102219, 0.376428, -0.00391742, 0.556951, 0.386906, -0.00231969, 0.00149574, 0.204714, 0
0.657509, -0.00595994, 0.497346, 0.0123396, 0.669088, 0.412962, 0.713742, -0.00690178, 0.643175, 0.0017813, 0
-0.00202136, 0.753316, 0.141551, 0.10652, 0.0648883, 0.0151657, 0.284549, 0.00854773, 0.186983, -0.0163391, 0
0.004902, 0.235951, 0.306125, 0.0135538, 0.160886, 0.789524, 0.992697, 0.00981578, -0.00279124, 0.132957, 0
0.436917, 0.0245716, 0.169455, 0.176123, 0.0354284, 0.00437458, -0.00224148, 0.522143, 0.355851, -0.00602046, 0
0.0112886, 0.0668294, 0.335958, 0.757702, 0.671073, 0.00772621, 0.035679, 0.0209632, 0.898373, 0.00924252, 0
0.181262, 0.0179666, 0.328011, -0.0136127, 0.551738, 0.346184, 0.534507, -0.0141255, 0.769525, -0.00404891, 0
0.0235168, 0.289013, 0.273275, 0.173895, -0.012163, 0.036077, 0.190277, 0.00676748, -0.0227759, 0.533842, 0
0.92134, 0.00382875, 0.448497, -0.00468274, 0.467191, 0.125604, -0.011001, 0.65911, 0.0120521, 0.423279, 0
0.00301239, 0.595591, 0.00141836, 0.375204, 0.879014, 0.0423196, -0.00895251, 0.666655, -0.00729557, 0.329123, 0
0.00677341, 0.457004, 0.822946, 0.860163, 0.00544943, 0.606148, 0.271291, -0.00854012, 0.612035, 0.0048643, 0
-0.0055105, 0.569294, 0.590464, 0.00398916, 0.777554, 0.345005, 0.00879239, 0.155047, 0.172005, -0.00306887, 0
-0.00700459, 0.862854, 0.00565811, 0.552781, 0.450175, 0.366058, 0.0202963, 0.000690878, 0.105236, -0.00243059, 0
-0.000110796, 0.901959, -0.0228469, 0.100233, 0.443735, 0.157957, 0.0109818, 0.681067, 0.894213, -0.00383615, 0
0.123148, 0.00351399, 0.965857, 0.850042, 0.535659, 0.995829, 0.00398572, 0.583847, -0.00896383, 0.189517, 2
0.590178, 0.00920396, 0.769802, 0.482555, -0.0066069, 0.206986, -0.00224427, 0.85798, 0.000913837, 0.261147, 0
0.00557183, 0.95246, 0.420092, 0.716307, 0.0486312, -0.000572878, 0.760709, -0.00729502, 0.00317808, 0.746992, 0
-0.00119253, 0.779334, 0.0704844, -0.0120789, 0.194365, 0.218434, 0.29697, -0.00457075, 0.00960146, 0.469971, 0
-0.0055212, 0.145403, 0.15689, -0.0183891, 0.0909016, 0.153085, 0.224532, 0.0141305, 0.00630571, 0.178199, 0
0.667872, 0.00360564, -0.0149607, 0.0028255, 0.751081, 0.49271, 0.00921293, -0.0127736, 0.676008, 0.00283927, 0
-0.00250059, 0.362318, 0.5545, 0.722267, 0.530095, -0.00168746, 0.0137915, 0.119958, 0.80436, -0.00996363, 0
0.325469, -0.00776483, 0.00559056, 0.0515851, 0.579239, 0.948884, 0.0161129, 0.241618, 0.24248, -0.011604, 0
0.00321327, 0.54387, 0.0067395, 0.953577, 0.324802, 0.599815, -0.0251533, 0.279781, 0.00656938, 0.507862, 0
0.00969994, 0.0402825, 0.036045, 0.341971, 0.581526, 0.00263476, -0.00699918, 0.641078, 0.60206, 0.00603821, 0
0.00830359, 0.0970403, 0.687661, 0.585397, 0.751581, -0.00405254, 0.0167859, 0.613599, 0.00938596, 0.687312, 0
0.0174461, 0.341712, 0.0189597, 0.937935, 0.011901, 0.292442, 0.204673, -0.00446067, 0.897237, 0.0148459, 0
0.828626, -0.011584, 0.221044, 0.277426, -0.00954522, 0.1739, -0.00342862, 0.738824, 0.0119935, 0.0122708, 0
-0.0174094, 0.12317, 0.00250058, 0.354907, 0.302459, 0.902979, 0.897679, 0.00896452, 0.0120397, 0.67084, 0
-0.00247802, 0.177636, 0.205317, 0.0070395, 0.348479, 0.18867, 0.314877, 0.0130484, 0.242369, -0.00169761, 0
0.00266862, 0.235209, -0.00222582, 0.720584, 0.749873, 0.946317, 0.68919, -0.0035577, 0.794116, -0.0143183, 0
0.496731, -0.0131101, 0.0465699, 0.401312, 0.192944, -0.00330511, 0.977489, -0.023015, 0.0139129, 0.767212, 0
0.476035, 0.022689, 0.0197556, 0.561755, 0.0451999, 0.583157, 0.528211, -0.00239581, -0.00278599, 0.619773, 0
0.730437, -0.0126462, -0.00878007, 0.79791, 0.588063, 0.862424, 0.104805, -0.00539358, 0.451883, -0.00518689, 0
0.468479, 0.00722654, 0.0983021, 0.938049, 0.00110139, 0.634768, 0.148562, 0.00727945, 0.0109864, 0.202003, 0
0.91843, -0.0078421, 0.0503536, 0.148293, 0.769104, 0.00322461, 0.227263, -0.000679956, 0.609568, -0.000265563, 0
0.0646364, -0.0242172, 0.813947, 0.747275, 0.0112207, 0.371454, 0.00353683, 0.417169, 0.636109, 0.00129324, 0
-0.00710066, 0.870134, 0.428121, 0.246752, -0.0141742, 0.554816, -0.0171836, 0.561649, 0.839401, 0.0117333, 0
-0.0110199, 0.373876, 0.268993, 0.310381, -0.00964802, 0.715827, -0.00552772, 0.230057, -0.00438779, 0.605426, 0
0.926161, -0.00542777, -0.0175903, 0.0903421, 0.409216, 0.835584, 0.22697, 0.00445763, 0.000899478, 0.598067, 0
-0.00554516, 0.0284541, 0.067329, 0.553116, -0.000465578, 0.365826, -0.00507361, 0.952543, 0.98622, -0.00960441, 0
0.81939, -0.000388449, 0.545371, 0.432468, 0.00294136, 0.257316, 0.508443, -0.00576041, 0.665718, 0.00738809, 0
0.364196, 0.0139768, 0.40268, 0.781899, 0.0161089, 0.844514, 0.00901257, 0.602091, 0.321755, -0.00333368, 0
0.00357338, 0.641567, -0.00288594, 0.347394, 0.787678, 0.382235, 0.0373343, -0.00825078, -0.00837582, 0.568089, 0
0.0877217, -0.0141766, 0.143066, -0.0125007, 0.585688, 0.405405, 0.722833, 0.00211206, 0.655688, -0.0122629, 0
0.00912118, 0.0985797, 0.799169, 0.720009, 0.609427, -0.0165319, 0.00204071, 0.255515, 0.189517, 0.0184253, 0
0.0457391, 0.00101148, 0.652159, 0.162016, 0.154209, -0.00929926, 0.00150475, 0.0108006, 0.00127988, 0.651345, 0
0.826222, 0.0095066, 0.00364684, 0.241831, 0.306323, 0.778687, -0.00607532, 0.872139, 0.564298, 0.0106621, 0
-0.00346483, 0.292901, 0.630063, 0.485774, -0.00951212, 0.261511, -0.00742978, 0.137987, 0.2643, 0.00418805, 0
0.570677, 0.00478265, 0.0654949, 0.273954, 0.405809, 0.0209664, 0.975552, -0.0114288, 0.00585751, 0.489941, 0
0.00825198, 0.146078, 0.740277, 0.675488, -0.00149627, 0.937065, 0.870716, -0.0132355, 0.00848019, 0.828047, 0
0.00284109, 0.27409, 0.189566, 0.844233, 0.112133, 0.00776766, 0.540828, -0.0103538, -0.0168901, 0.336169, 0
0.0054552, 0.583953, 0.241734, 0.53894, 0.217454, -0.000416653, 0.271949, -0.000496362, 0.305463, 0.0126359, 0
0.0232812, 0.734248, 0.43395, -0.00574572, 0.703394, 0.238167, -0.00908988, 0.969349, -0.00635375, 0.82263, 0
-0.0124342, 0.636758, 0.011342, 0.671186, 0.691161, 0.221082, 0.142078, -0.00557583, 0.683172, -0.00215226, 0
0.000203627, 0.275934, 0.256244, 0.00740503, 0.202371, 0.314983, 0.324642, 0.0053883, 0.00953253, 0.896521, 0
-0.0166078, 0.703721, -0.00528937, 0.516341, 0.943515, 0.568465, -0.0161559, 0.459553, 0.00379322, 0.480876, 0
0.989802, -0.00518817, -0.00361235, 0.175236, 0.312949, 0.0236622, 0.167281, 0.0147999, 0.762439, -0.00345547, 0
0.990377, 0.00584129, 0.86708, 0.365844, 0.0147409, 0.333041, -0.000898391, 0.458119, 0.48709, 0.0127299, 0
0.0267616, -0.0101224, 0.00864279, 0.186682, 0.959477, 0.0777989, 0.0045098, 0.711901, 0.286619, -0.00881279, 0
-0.0194295, 0.277268, 0.00427606, 0.87848, 0.017264, 0.268705, -0.00597066, 0.541915, 0.195187, 0.00107072, 0
0.0127702, 0.206927, 0.62584, 0.444285, 0.00642385, 0.581153, 0.095626, -0.00230992, 0.0264471, 0.0105071, 0
0.746073, 0.00290596, 0.0148378, 0.714073, 0.817263, 0.626933, 0.00981235, 0.453211, 0.732275, -0.000912725, 0
0.379046, -0.0146945, 0.047335, 0.233544, 0.926976, 0.0078432, -0.0114665, 0.877226, 0.000164431, 0.480163, 0
0.478006, 0.00874103, 0.0110172, 0.784816, 0.604038, 0.482971, 0.0107864, 0.78285, 0.00720309, 0.364983, 0
0.077672, 0.010115, 0.357702, -0.0091215, 0.413069, 0.40706, -0.0139016, 0.909459, -0.00891514, 0.273359, 0
0.326813, -0.00470648, 0.341268, 0.168998, 0.832107, 0.00694847, 0.283094, 0.00548647, -0.0123466, 0.933064, 0
0.0149123, 0.407348, -0.00553652, 0.623409, 0.344083, 0.254738, 0.132529, -0.00720696, 0.973044, 0.00555387, 0
0.205404, -0.00538632, 0.764265, 0.45227, 0.866879, 0.00195878, 0.26964, 7.23439e-05, 0.0161514, 0.411984, 0
0.426056, -0.0112762, 0.292833, -0.00590117, 0.964671, 0.389436, 0.868827, 0.00999224, 0.00199546, 0.379112, 0
0.724113, 0.00261284, 0.00136379, 0.107031, 0.259079, 0.136375, -0.00130619, 0.394414, 0.421495, -0.00427039, 0
0.811481, 0.00557347, 0.719421, -0.00401708, 0.535521, 0.218484, 0.58911, 0.0119087, -0.00730135, 0.688737, 0
-0.00917358, 0.600792, 0.814009, 0.617546, 0.390103, 0.00652118, 0.138702, 0.022965, 0.418354, 0.0201258, 0
0.00177719, -0.00376317, 0.301865, 0.69939, 0.755828, -0.0106267, -0.00734964, 0.798179, 0.472987, -0.00449305, 0
0.00248474, 0.586068, -0.000823911, 0.0968486, 0.998586, 0.51105, 0.00679938, 0.937581, 0.0133295, 0.17012, 0
0.0117902, 0.403229, -0.000474831, 0.870388, 0.147265, 0.902606, 0.6546, 0.0065517, 0.339708, -0.00656005, 0
-0.00107276, 0.72045, 0.910871, 0.00104455, 0.848904, 0.155398, 0.00855647, 0.541722, 0.957239, 0.00422162, 0
0.22779, 0.0138829, 0.342347, 0.0696506, 0.440385, -0.010766, 0.00566798, 0.617932, -0.00207464, 0.426227, 0
0.273696, 0.0130442, 0.828867, 0.476677, 0.00683876, 0.483985, -0.0172438, 0.449143, -0.00330486, 0.0583341, 0
0.0163668, 0.698459, 0.506309, 0.936228, 0.11408, -0.0165168, 0.0907852, 0.0196606, 0.398263, 0.00960718, 0
0.969013, -0.0155895, -0.0101291, 0.760965, 0.0854784, 0.0748192, 0.00669164, 0.36538, 0.130515, -0.00507853, 0
-0.00194265, 0.281479, 0.275106, 0.464161, -0.00641435, 0.00319079, 0.620292, 0.00112897, 0.274187, 0.000216274, 0
0.904478, 0.0203354, 0.941466, 0.114446, 0.221969, 0.018696, -0.0128204, 0.97442, -0.00484373, 0.744317, 0
0.0209635, 0.784358, 0.623873, 0.403333, -0.00600531, 0.95348, 0.487358, 0.00569095, 0.00204302, 0.531603, 0
0.770945, -0.0019586, 0.290001, 0.00483375, 0.438393, 0.260737, 0.00744778, 0.583313, -0.0181138, 0.528585, 0
0.56496, 0.689099, 0.00638675, 0.954063, 0.962957, 0.257836, 0.512005, 0.621702, 0.00162737, 0.927046, 5
0.492372, -0.0032588, 0.603804, 0.591846, 0.82938, 0.00495409, 0.00138142, 0.334064, 0.00410695, 0.743128, 0
0.34873, 0.00112052, 0.647235, -0.0104297, 0.115661, 0.430756, 0.474764, -0.00992405, 0.00152045, 0.686817, 0
0.238453, 0.00609806, 0.776317, 0.322802, 0.00327327, 0.653477, 0.0117944, 0.329804, -0.0107009, 0.386188, 0
0.913114, -0.0081315, 0.52691, 0.395373, 0.00445544, 0.224289, 0.0940695, 0.0067972, 0.00134604, 0.454281, 0
0.506386, -0.0108972, 0.0745729, 0.935561, -0.00113674, 0.603916, 0.679538, -0.010686, 0.0117409, 0.315141, 0
0.929648, 0.00981029, 0.63825, 0.0108243, 0.0499807, 0.449186, 0.00264499, 0.949658, -0.00660706, 0.572164, 0
0.998271, 0.00603309, 0.140716, 0.219203, 0.00867679, 0.804056, 0.881697, -0.00218091, -0.00528808, 0.805878, 0
0.331462, 0.00334393, 0.0228078, 0.594715, 0.689227, -0.0136517, 0.488399, 0.00196825, 0.605897, 0.821644, 8
0.349705, 0.00232639, 0.753857, 0.195037, 0.731965, 0.00517016, 0.00466209, 0.449824, 0.321912, 0.000784439, 0
-0.00302728, 0.570642, 0.0262228, 0.690592, 0.00982805, 0.238396, 0.479851, 0.00289871, 0.744919, 0.00379702, 0
-0.0157536, 0.0457168, 0.0719614, 0.0128194, 0.563849, 0.446972, 0.00963849, 0.896022, -0.011467, 0.178567, 0
-0.0251906, 0.90735, 0.264548, 0.0251677, 0.956665, 0.000324258, 0.00567204, 0.859226, 0.0967798, 0.0111543, 0
0.0289259, 0.239764, 0.584354, -0.0189562, 0.856476, 0.866296, 0.0203489, 0.501815, 0.95061, -0.0139173, 0
0.651807, 0.00331377, 0.888174, 0.0084572, 0.112005, 0.00164964, 0.996787, 0.000100787, -0.00237188, 0.845255, 0
-0.00376768, 0.843073, 0.192304, 0.639539, 0.665316, 0.0053001, 0.0130364, 0.838194, 0.493624, -0.0290532, 0
0.342007, -0.00732319, 0.759186, 0.0133697, 0.44844, 0.320414, -0.00707571, 0.342012, 0.690928, -0.00107202, 0
0.898464, -0.00111759, 0.0842297, -0.00792515, 0.931744, 0.956728, 0.00221748, 0.911353, 0.756764, 0.00184714, 0
0.00209091, 0.761864, 0.201207, 0.346267, 0.99235, -0.00237118, 0.00941288, 0.347241, 0.64108, -0.00712739, 0
0.00147423, 0.892619, 0.615114, 0.0325882, 0.104934, -0.00856235, 0.190223, -0.00476546, 0.115704, 0.00928286, 0
-0.00480905, 0.520288, 0.0968165, 0.284981, 0.639175, 0.00494824, 0.193255, 0.00558717, 0.951686, 0.00181112, 0
0.00369581, 0.0812158, 0.00284923, 0.342134, 0.389879, 0.945146, 0.43644, 0.00528941, 0.99005, 0.0165115, 0
0.695124, 0.00688658, 0.834729, 0.0112092, 0.152628, 0.49762, 0.0163179, 0.15031, -0.00945203, 0.967572, 0
0.325354, -0.00673739, 0.00447001, 0.474753, 0.296185, 0.477929, 0.150802, 0.0105408, 0.00373901, 0.887283, 0
0.721307, -0.00532898, 0.00579607, 0.380161, 0.55512, 0.0744648, 0.0026752, 0.00159207, -0.00763847, 0.406059, 0
0.687804, -0.000251143, -0.00231577, 0.902363, 0.307231, 0.151716, 0.00856592, 0.961477, -0.00352768, 0.0933587, 0
-0.00122768, 0.0583653, 0.631089, 0.369645, -0.00371194, 0.406951, -0.00203371, 0.260994, -0.00848387, 0.354474, 0
-0.0110843, 0.471684, 0.282095, 0.415527, 0.00472501, 0.740741, 0.0584011, -0.00321072, 0.802333, -0.0163553, 0
0.89349, -0.00335231, 0.452078, 0.805203, 0.0137714, 0.96972, -0.00387128, 0.866379, 0.345991, -0.00499646, 0
0.621319, 0.00218058, 0.267306, 0.198609, -0.0105493, 0.181447, 0.00819303, 0.475629, -0.0108143, 0.73409, 0
0.019188, 0.517181, -0.00656232, 0.0475836, 0.779723, 0.884297, 0.100994, 0.0294227, 0.990991, 0.00960348, 0
0.399572, 0.0121244, 0.839419, -0.0024469, 0.711629, 0.725736, 0.0028339, 0.501709, 0.26073, 0.00728566, 0
0.14398, 0.00752135, 0.291798, 0.0191366, 0.766636, 0.958097, 0.659533, -0.00544722, 0.536705, 0.00931587, 0
0.00555449, 0.736726, 0.380966, 0.821229, 0.945611, 0.0255949, -0.011617, 0.918307, 0.777208, 0.00134124, 0
0.477388, 0.0200134, 0.0547299, 0.589525, 0.210164, -0.0103066, -0.00371585, 0.0874149, -0.00925072, 0.295074, 0
0.0879343, 0.00689792, 0.395435, 0.235707, 0.347324, -0.000697718, 0.639763, -0.00359466, -0.000135819, 0.574315, 0
0.746261, 0.011032, 0.0481113, 0.0257612, 0.477044, 0.48808, 0.966663, -0.00239855, 0.423115, 0.00218676, 0
0.013814, 0.476951, 0.475933, -0.000987732, 0.430971, 0.85865, 0.0212213, 0.724664, 0.450517, 0.000409538, 0
0.171533, 0.00122663, 0.704414, 0.00600844, 0.00694424, 0.735326, 0.00700728, 0.271822, 0.798672, 0.0020605, 0
-0.00607292, 0.873663, -0.00299664, 0.598901, 0.126815, 0.970813, 0.120647, 0.00633015, -0.00434464, 0.0616769, 0
0.299015, -0.0164168, 0.676215, 0.703793, 0.72064, 0.0171418, -0.0030434, 0.807766, -0.0208224, 0.556074, 0
0.0120306, 0.729334, -0.00941111, 0.85712, 0.737013, 0.641809, 0.373608, -0.00962559, 0.815796, 0.00456622, 0
0.479099, 0.0163013, 0.0205221, -0.00249442, 0.880258, 0.710738, 0.273835, -0.0128363, 0.805309, 0.00670503, 0
0.415373, -0.00590599, 0.835417, -0.00506217, 0.28461, 0.131436, 0.381844, -0.0127078, -0.0131779, 0.258516, 0
-0.00222083, 0.223883, 0.670417, -0.00106187, 0.701692, 0.0989476, 0.498474, 0.00278218, -0.00043383, 0.690775, 0
0.323673, -0.00919244, 0.65295, 0.547977, -0.0107383, 0.735645, 0.756903, -0.00786574, 0.047491, -0.00970166, 0
0.00111315, 0.0769756, -0.00591212, 0.234832, 0.93228, 0.119471, 0.0161625, 0.352646, -0.019255, 0.270876, 0
0.00587931, 0.844322, 0.00131778, 0.0180343, 0.399301, 0.385054, 0.0195619, 0.13311, 0.0138822, 0.240371, 0
0.00328211, 0.751397, 0.22389, 0.0156072, 0.500981, -0.0138251, 0.111779, 0.0102695, -0.00341221, 0.451776, 0
-0.0112465, 0.00135882, 0.0813089, 0.0069084, 0.888925, 0.854299, 0.168894, 0.00941557, 0.284429, 0.0063335, 0
0.38646, -0.012193, 0.571266, 0.169674, 0.00925458, 0.00827681, -0.00507854, 0.0192529, -0.0131289, 0.370075, 0
-0.00223869, 0.146388, 0.304145, 0.821392, 0.668397, -0.00195646, 0.212473, -0.00250819, 0.391184, 0.000289097, 0
0.00333582, 0.756546, 0.656246, 0.946984, 0.00281533, 0.723611, 0.182466, -0.001688, 0.0544048, -0.00224534, 0
0.527708, 0.0204469, 0.0768576, 0.782535, -0.00272386, 0.911274, 0.918877, 0.00217872, 0.252211, 0.00302104, 0
0.242294, -0.0105628, -0.013062, 0.0278851, 0.696991, 0.731465, 0.71748, 0.0027693, 0.778932, -0.0129913, 0
0.864701, 0.00219964, 0.115027, 0.157646, 0.0999223, -0.00646826, 0.059435, 0.0038059, 0.284574, 0.00776221, 0
-0.00128454, 0.168956, 0.77831, -0.0128783, 0.901268, 0.987959, 0.532333, 0.00995191, -0.00559507, 0.730282, 0
-0.00106375, 0.162077, 0.577218, 0.830122, 0.652852, -0.00811796, 0.709399, 0.0131905, 0.00798978, 0.370538, 0
0.231074, 0.010251, 0.82585, 0.757939, 0.915118, 0.00396144, 0.886167, 0.00994353, -0.00506335, 0.452627, 0
-0.00141984, 0.777994, 0.332931, 0.223577, 0.472123, 0.0232237, 0.477893, -0.00640752, 0.00979693, 0.0945715, 0
-0.00201028, 0.100349, 0.511031, 0.657577, -0.00312599, 0.628788, 0.104508, -0.000306673, 0.0114927, 0.204273, 0
-0.00183899, 0.988371, -0.00267611, 0.340573, 0.706562, 0.751174, -0.0122, 0.96326, 0.0114969, 0.0957406, 0
0.82936, 0.00816866, 0.213332, 0.82048, 0.00019765, 0.800531, 0.883415, -0.00346404, 0.251169, 0.00260116, 0
-0.0143339, 0.495901, -0.00838851, 0.857247, 0.508376, 0.786156, 0.0119739, 0.798495, 0.252883, -0.010351, 0
0.0116562, 0.882388, 0.0189343, -0.0146063, 0.444967, 0.731264, -0.0107432, 0.583112, 0.0108314, 0.969823, 0
0.962625, -4.63093e-05, 0.822187, -0.00200112, 0.598635, 0.157808, -0.00618905, 0.826425, -0.00893918, 0.499947, 0
0.00434301, 0.0210809, -0.00112698, 0.25697, 0.617367, 0.0169101, 0.00397957, 0.220932, 0.0467178, -0.00222229, 0
0.987599, 0.00139048, 0.183072, 0.800764, 0.00114282, 0.25801, 0.736697, -0.0018023, 0.935797, 0.00263854, 0
0.00421945, 0.00591219, 0.373864, 0.633416, -0.00427573, 0.641794, 0.0246125, 0.880234, 0.839728, -0.00103062, 0
0.588991, 0.003288, 0.943864, 0.890593, -0.0219548, 0.959494, 0.152064, -0.00543853, 0.110068, -0.0177317, 0
-0.00183656, 0.497818, 0.221901, 0.315045, 0.994742, -0.00463864, 0.163665, 0.00226842, 0.731798, -0.00650024, 0
0.964939, 0.00680622, 0.319831, 0.127049, 0.521324, -0.00272404, -0.00205312, 0.437953, 0.00161392, -0.00872458, 0
0.949796, -0.00147094, 0.710624, 0.12483, 0.000720259, 0.122764, 0.0127742, 0.18245, 0.260001, 0.00294976, 0
-0.00267366, 0.953704, 0.554549, 0.0126278, 0.85553, 0.60235, -0.00107151, 0.11115, 0.361175, 0.00549454, 0
0.58806, 0.0115515, 0.196385, 0.90022, 0.00342678, 0.324775, 0.474916, 0.00375104, 0.775365, 0.0055833, 0
0.352467, 0.00206843, 0.00186997, 0.518631, 0.0425998, 0.524615, 0.723048, 0.00630684, -0.00369183, 0.796718, 0
0.943212, 0.00677205, 0.115338, -0.00472285, 0.272136, 0.123584, 0.603525, -0.017616, 0.766962, 0.00604836, 0
0.803461, 0.00801937, 0.939424, 0.456489, 0.323586, 0.0151621, 0.0122737, 0.0986307, 0.531278, -0.00662195, 0
-0.00121115, 0.517248, 0.835136, 0.375369, 0.10572, 0.00116954, 0.303115, 0.0055431, 0.00996532, 0.11559, 0
-0.0082372, 0.558068, 0.0128576, 0.567313, 0.8822, 0.810797, 0.485475, -0.00136422, 0.270079, 0.00877948, 0
0.617446, -0.00334353, 0.304085, -0.0183353, 0.0168542, 0.591892, -0.000939215, 0.253638, 0.24046, 0.00792803, 0
0.0898979, -0.00890914, -0.00180916, 0.302789, 0.997081, 0.79081, 0.000995981, 0.367456, 0.0484646, 0.0196365, 0
0.87192, -0.00169559, 0.209145, 0.434063, 0.0892544, 0.00290732, 0.000275595, 0.264013, 0.000366644, 0.229906, 0
0.0179434, 0.61023, 0.249836, 0.94139, 0.666601, 0.00939852, -0.00810003, 0.707991, -0.00599641, 0.460343, 0
0.694656, -0.00669453, 0.929991, 0.160177, 0.00813493, 0.00770233, 0.32665, -0.00156443, 0.888499, -0.0174418, 0
0.0143508, 0.304974, 0.14522, 0.364008, 0.460954, 0.00215939, 0.51491, 0.0140646, -0.00922168, 0.327279, 0
0.0153741, 0.689322, 0.71807, 0.512405, -0.00240696, 0.12527, 0.630746, -0.0179912, 0.713424, 0.000298318, 0
0.0148261, 0.234922, 0.00369185, 0.959121, 0.0652555, 0.859137, 0.253063, 0.0046612, 0.851097, -0.0157492, 0
0.00457233, 0.652427, 0.139733, 0.852645, 0.0032261, 0.190208, 0.620677, 0.00583905, 0.857487, -0.0216081, 0
0.985641, -0.00321205, 0.928695, 0.408391, 0.000136855, 0.495655, 0.0113184, 0.402542, -0.0116693, 0.0845902, 0
-0.0121289, 0.0987832, 0.396871, 0.880137, 0.153836, 0.00116744, 0.0061434, 0.22212, -0.0104305, 0.738047, 0
0.219513, -0.0182689, 0.869213, 0.345081, 0.0043283, 0.370631, 0.360396, 0.00118553, 0.898692, -0.0050831, 0
0.264116, -0.005871, 0.0694162, 0.632026, 0.362823, -0.0116268, 0.00962898, 0.201383, 0.00464397, 0.559134, 0
-0.012493, 0.0947649, 0.00412323, 0.367846, 0.679456, 0.917061, 0.826816, -0.00315635, -0.00477802, 0.959702, 0
0.661288, -0.00562619, 0.000933775, 0.737772, 0.481381, 0.119419, 0.702433, 0.00223424, -0.00596155, 0.807146, 0
0.876422, 0.0188888, 0.0802428, 0.767309, 0.774452, 0.000957755, -0.0232937, 0.283967, -0.000154946, 0.632455, 0
0.802256, -0.0112592, -0.00371366, 0.91467, 0.180142, 0.013802, 0.00543623, 0.332772, 0.770595, 0.0094611, 0
