@relation cluster_data

@attribute var_0000 real
@attribute var_0001 real
@attribute var_0002 real
@attribute var_0003 real
@attribute var_0004 real
@attribute var_0005 real
@attribute var_0006 real
@attribute var_0007 real
@attribute var_0008 real
@attribute var_0009 real
@attribute var_0010 real
@attribute var_0011 real
@attribute var_0012 real
@attribute var_0013 real
@attribute var_0014 real
@attribute var_0015 real
@attribute var_0016 real
@attribute var_0017 real
@attribute var_0018 real
@attribute var_0019 real
@attribute class {0, 1, 2, 4, 8, 16, 32, 64}

@data
0.849261, 0.000524958, 0.240487, 0.320214, -0.0159907, 0.230299, 0.218128, 0.238487, 0.127607, 0.396777, 0.465471, -0.000759657, -0.0203245, 0.389624, -0.00902643, 0.54415, -0.0199002, 0.357823, -0.0132056, 0.00409987, 0
0.895562, 0.103424, 0.00333671, 0.00117034, 0.601789, 0.0861041, 0.303434, 0.00290041, 0.0024935, 0.422029, 0.674743, 0.201106, 0.00669908, 0.578809, 0.00357458, 0.00394676, 0.0221337, 0.00487707, -0.00745708, 0.971376, 0
0.587762, -0.010442, 0.0471934, 0.913405, -0.00882332, 0.84379, 0.97687, 0.0816782, 0.290652, 0.0110216, 0.150728, 0.817099, -0.0100005, 0.975931, 0.0135527, 0.447622, 0.632838, 0.0211323, 0.0139465, 0.807335, 0
0.0682631, 0.735741, 0.00158759, 0.416801, -0.00175247, 0.160819, 0.890666, 0.749863, 0.395571, 0.864604, 0.571926, 0.0143022, 0.639503, 0.00265886, 0.0821168, -0.00178041, 0.000787634, 0.00972578, 0.00391621, 0.602299, 0
0.809916, 0.620506, 0.00087867, 0.095774, 0.485599, -0.000401128, 0.150605, 0.228319, 0.00936791, 0.514504, 0.522015, 0.277649, 0.00387666, 0.602311, 0.670601, 0.747865, 0.956897, -0.0114272, 0.736553, 0.00452628, 16
-0.0068152, 0.236168, 0.561736, 0.000877079, 0.383364, 0.297861, 0.789934, 0.659952, 0.195468, 0.494784, 0.21782, 0.000550981, 0.000768546, -0.00579599, 0.798711, -0.00454998, 0.393174, -0.00695453, 0.677222, -0.0154112, 0
0.00586524, 0.698981, 0.0279721, 0.649559, 0.637608, 0.0160481, 0.299445, 0.946027, -0.0103449, 0.250951, 0.774292, 0.655077, -0.00337085, 0.217509, 0.0108288, 0.754201, 0.954058, -0.00509127, 0.0159965, 0.676537, 0
0.589545, 0.00798604, 0.56947, 0.311412, -0.00740918, 0.0619528, 0.529544, 0.529506, 0.295435, 0.010741, 0.82158, 0.472585, 0.173217, 0.00056003, 0.328474, 0.00662473, 0.0598839, -0.000259466, -0.00712292, 0.0178218, 0
0.437292, 0.277084, -0.00413648, 0.750774, 0.46793, -0.00545243, 0.375588, 0.5638, 0.150712, 0.360201, -0.0299425, 0.348281, 0.233524, -0.0106228, -0.0116227, 0.687393, 0.239665, -0.0154499, 0.00811827, 0.773748, 0
0.00234886, 0.352599, 0.825221, 0.0162229, 0.690849, 0.697247, 0.323095, 0.628167, 0.576574, 0.0125471, 0.914839, 0.375624, 0.214355, -0.00860825, 0.00765962, 0.290235, 0.383837, 0.0116724, -0.00975682, 0.446988, 0
0.062642, 0.100806, 0.0151478, 0.757524, 0.682092, 0.0240035, -0.00547589, 0.878319, 0.00237638, 0.524491, 0.0207229, 0.226069, -0.000901827, 0.548791, -0.00616354, 0.500746, 0.00137444, 0.195142, -0.00256272, 0.752836, 0
0.889736, 0.192659, 0.0137687, 0.0800516, 0.00401855, 0.97137, 0.972899, 0.404598, 0.980508, 0.00832287, 0.00603997, 0.999198, -0.00537161, 0.877982, 0.0121596, 0.585502, -0.000945622, 0.846829, 0.129777, -0.0163643, 0
0.89716, 0.946051, 0.594774, -0.0106464, 0.67941, 0.512683, 0.0969483, 0.979215, 0.601707, 0.538036, 0.446973, 0.01894, 0.317373, 0.00845388, 0.775843, -0.006753, 0.00439396, 0.426987, 0.509688, -0.00592946, 1
-0.00245289, 0.424879, 0.481841, 0.324898, 0.620556, 0.746932, 0.00570844, 0.0103158, 0.350782, 0.668213, 0.306017, 0.1691, 0.891709, 0.00114114, 0.0249929, 0.817083, 0.00519975, 0.238126, 0.0664368, 0.00970424, 0
0.58454, 0.0060411, 0.623224, 0.950332, 0.648051, 0.451437, 0.00374134, 0.0373387, 0.609197, -0.0216188, 0.442696, 0.471121, 0.855623, -0.0105249, -0.00126027, 0.874255, 0.00444671, 0.969498, 0.00217725, 0.249548, 0
0.792216, 0.14234, -0.0123276, 0.704162, 0.0119243, -0.00641713, 0.916498, -0.0101701, 0.156237, 0.299579, 0.345996, 0.393401, 0.0128968, 0.664718, 0.0364843, 0.00364107, 0.785864, 0.0175935, 0.490923, 0.008391, 0
0.173626, 0.00185565, 0.409934, 0.916732, 0.000492978, 0.650933, 0.940349, 0.838827, 0.548137, 0.734775, 0.382093, 0.00068449, -0.00312481, 0.82254, 0.632437, -6.3282e-05, 0.0877736, 0.0120676, -0.000661672, 0.176596, 0
0.200169, 0.920763, 0.00863496, -0.0102503, 0.538919, 0.543737, 0.377771, 0.726248, 0.185193, -0.00597635, 0.985615, 0.639936, -0.000316858, 0.763111, 0.929095, 0.00412598, 0.0170422, 0.870417, 0.742031, -0.000481135, 0
0.804471, -0.00600675, 0.627738, -0.00352886, 0.548899, 0.73728, 0.0670525, 0.473854, 0.0221528, -0.00544202, 0.86444, 0.280494, 0.357432, -0.00370071, 0.570043, -0.00103665, 0.982034, 0.00171797, 0.333428, -0.0105418, 0
0.662743, 0.00114064, 0.182429, 0.709402, 0.731215, 0.879377, -0.0124329, 0.785197, 0.00734302, 0.658648, 0.92365, 0.286885, 0.0165182, 0.345159, 0.823506, 0.0109233, -0.00355509, 0.378845, 0.0863329, -0.0129635, 0
0.519829, 0.0421962, -0.015546, 0.306333, 0.000818263, 0.630122, 0.0595083, -0.00836408, 0.660857, 0.0369205, 0.158108, 0.151261, 0.0225897, 0.0527207, 0.750832, -0.0123046, 0.337527, -0.00361417, 0.00903223, 0.264897, 0
0.0403838, -0.00386596, 0.560096, 0.982759, 0.0551059, 0.791348, 0.00610699, -0.000301273, 0.794863, 0.715435, 0.9743, 0.942785, 0.11549, -0.0130143, 0.0065537, 0.187402, -0.00545089, 0.745981, 0.00249319, 0.317453, 0
0.885547, -0.000904392, 0.501955, 0.411208, -0.0124589, 0.600432, 0.398738, 0.102115, 0.319127, -0.0153624, 0.201448, 0.241408, 0.104872, -0.0112984, 0.662854, -0.0114704, 0.0107102, 0.631304, 0.217278, 0.0153518, 0
0.315123, 0.923148, 0.00536234, 0.000974499, 0.214017, 0.590515, 0.662843, 0.676547, 0.711954, -0.016728, 0.054115, 0.219363, 0.379083, -0.00088332, 0.176985, -0.0150373, 0.00302767, 0.941956, 0.00222861, 0.858792, 0
0.201363, 0.967385, -0.0233663, 0.385552, 0.567314, -0.00533499, 0.864794, 0.0392238, 0.706411, 0.284695, -0.0107004, 0.059184, -0.016903, 0.801161, 0.0116556, 0.891213, 0.525515, 0.00958927, 0.875548, 0.0084712, 0
0.00606514, 0.243122, 0.0619832, 0.07777, -0.0104555, 0.706622, 0.767079, 0.257533, 0.455167, -0.00331986, 0.570829, 0.676867, 0.259539, -0.00877523, -0.00253257, 0.202182, 0.612899, -0.0144191, 0.00513884, 0.216825, 0
0.355302, -0.00822804, 0.920584, 0.434058, 0.122713, -0.003343, 0.642215, 0.719589, 0.943372, 0.0128244, 0.918044, 0.264719, 0.374341, 0.00633568, 0.623054, -0.00500828, 0.969377, -0.000451578, 0.469562, -0.00161788, 0
0.364841, 0.792895, 0.00653172, 0.0787812, 0.63844, 0.0120881, 0.909178, 0.913187, 0.685566, 0.00257632, 0.874718, 0.660548, 0.00424856, 0.893157, 0.924966, -0.0110951, 0.742948, -0.00518935, 0.344352, -0.00709774, 0
0.443189, 0.493706, 0.00823939, 0.418232, 0.739059, -0.0217047, 0.545271, 0.496958, 0.871197, 0.718378, 0.00292979, 0.315054, 0.0141565, 0.186927, -0.00739634, 0.683993, -0.00100814, 0.379331, 0.016452, 0.00109913, 0
0.524949, 0.731851, -0.00548313, 0.434418, 0.990305, 0.148329, -0.000323407, 0.310357, -0.00330162, 0.359385, 0.337803, 0.465001, 0.573499, 0.847509, 0.853984, 0.0026941, -0.00127288, 0.982375, 0.305747, -0.000405089, 8
0.533198, 0.710686, -0.000469639, 0.0119235, 0.98761, 0.412589, 0.749423, 0.505026, -0.00308667, 0.397434, 0.718905, 0.467274, 0.957029, -0.00123892, 0.148574, -0.00387783, -0.00239858, 0.953193, 0.696648, -0.0253083, 0
0.246463, 0.15522, -3.94859e-07, 0.634193, 0.150393, 0.00951533, 0.439732, -0.00301222, 0.810162, 0.587286, 0.0907243, 0.993293, 0.388098, 0.00245583, -0.0202566, 0.457098, 0.81566, -0.00380436, 0.878457, 0.012442, 0
0.723583, 0.479536, -0.0154179, 0.00249904, 0.00494738, 0.442509, 0.231021, 0.925241, 0.660647, -0.0177424, 0.844352, 0.89737, 0.970157, 0.00179384, 0.00818739, 0.154016, -0.00729378, 0.650655, -0.001029, 0.395158, 0
0.936598, 0.00893821, 0.848607, 0.140515, 0.0121249, 0.743988, 0.801928, 0.527331, 0.88568, 0.9747, -0.0109448, 0.751827, 0.00854228, 0.322439, -0.0162301, 0.188825, 0.318866, 0.00261657, -0.010899, 0.379951, 0
0.0760509, -0.00913148, 0.878149, 0.323225, -0.00619126, 0.297729, 0.712678, 0.458273, 0.0214777, -0.000514421, 0.320235, 0.68464, 0.00839248, 0.458642, -0.00508867, 0.767204, 0.19535, -0.00975329, 0.307092, -0.00519553, 0
0.277543, 0.584592, 0.00565744, 0.704039, 0.00404449, 0.205899, 0.380804, 0.562273, 0.133615, 0.0112231, 0.333773, 0.322525, 0.0078944, 0.317862, 0.77991, -0.0187101, 0.485889, 0.0212965, 0.00542849, 0.614964, 0
0.664525, 0.844063, 0.0122053, -0.0121976, 0.70911, 0.0241948, 0.523173, -0.00184286, 0.926441, 0.0512497, 0.255958, 0.0695233, 0.384312, 0.00288229, 0.0257911, 0.660738, -0.0118512, 0.490622, 0.661047, -0.00610774, 0
0.343422, 0.487464, -0.0104396, 0.000624774, 0.585697, 0.480605, 0.737778, 0.264468, 0.782346, 0.758574, -0.0109363, 0.46527, 0.101942, -0.00152428, 0.0176464, 0.567601, 0.223824, 0.0135392, 0.00793616, 0.813275, 0
-0.0115982, 0.279897, 0.926425, 0.510698, 0.0129074, 0.53393, 0.207547, -0.0193147, 0.421859, 0.0551933, 0.73823, 0.892788, 0.00348572, 0.0480692, 0.626219, 0.00861356, 0.181371, 0.00033751, 0.657608, -0.010765, 0
0.387134, 0.876265, -0.00381471, 0.00658576, 0.00470027, 0.679112, 0.222185, 0.510445, 0.00152734, 0.889268, 0.368497, 0.0941566, 0.594146, 0.020463, 0.744415, -0.00500811, 0.749067, -0.00014259, 0.0107944, 0.153478, 0
0.731651, 0.684074, 0.00184318, 0.338455, -0.0052247, 0.203946, 0.0911868, -0.0072156, 0.931923, 0.127618, 0.0120479, 0.956359, -0.00655307, 0.102854, 0.968198, -0.00322848, 0.659082, 0.00415406, 0.266401, 0.00704279, 0
0.331877, 0.00779276, 0.863799, 0.317216, 0.332725, 0.00315564, 0.589788, 0.755842, 0.773425, 0.0736884, -0.0142105, 0.414113, -0.00890902, 0.140812, 0.642876, -0.012727, 0.0294552, -0.0168837, 0.148327, -0.00129977, 0
-0.0239978, 0.979108, 0.889968, 0.974637, 0.829347, 0.0013282, 0.0395258, 0.159445, 0.352136, 0.560209, 0.00103856, 0.326509, 0.327669, 0.0145504, 0.0131451, 0.338514, 0.0963113, -0.0118087, 0.912282, 0.0154828, 0
0.337622, 0.0177092, 0.869997, 0.735929, 0.00150877, 0.333827, 0.267819, 0.755377, 0.853381, 0.000130783, 0.600851, 0.830736, 0.00494712, 0.117271, 0.0194567, 0.129905, 0.20426, 0.00720371, 0.591999, -0.000404709, 0
0.0022003, 0.672292, 0.42645, 0.213603, 0.747186, -0.00188896, 0.902965, -0.00381334, 0.61829, 0.163905, 0.775384, 0.79862, -0.00270065, 0.360269, 0.616214, 0.00396067, 0.00563628, 0.766, 0.823361, 0.00212676, 0
0.000777642, 0.120257, 0.693028, 0.112008, 0.00228149, 0.440555, 0.338545, 0.914139, 0.832287, 0.530579, 0.134597, -0.0147847, 0.761602, 0.00909639, 0.678178, 0.0114927, 0.565946, 0.00318066, 0.915425, -0.014614, 0
0.499392, 0.360253, 0.00241684, 0.273319, 0.00186617, 0.166383, 0.11075, 0.547127, 0.652704, 0.867262, -0.00556719, 0.69916, 0.156374, 0.00645339, 0.588344, 0.00445149, -0.00795556, 0.113149, 0.582967, -0.00877742, 0
0.18388, 0.339599, -0.00732088, 0.0756168, 0.267583, 0.462826, -0.0240043, 0.580293, 0.0189919, 0.611955, 0.434002, 0.807432, 0.00800247, 0.158297, 0.472958, 0.00336456, 0.00572526, 0.0725083, 0.20724, 0.016744, 0
0.796127, 0.744451, -0.00994312, 0.428549, 0.91742, 0.255746, -0.00619967, 0.915376, 0.371334, 0.096638, 0.196916, -0.0266305, 0.208399, 0.00948171, 0.239492, -0.00407387, 0.768366, -0.00546063, 0.562128, -0.00216046, 0
0.00488864, 0.172737, 0.438863, -0.0114033, 0.468734, 0.368921, 0.6595, 0.136569, 0.96047, 0.582144, 0.0112714, 0.019436, -0.00351983, 0.101963, 0.991739, -0.0126063, 0.508379, 0.00277107, 0.428047, -0.0102096, 0
0.617292, 0.00238709, 0.358839, 0.657121, 0.75137, 0.0295083, 0.102873, 0.00502062, 0.424554, 0.126116, 0.476148, 0.403129, -0.00418984, 0.0346929, -0.0072875, 0.996961, -0.0149309, 0.0939398, -0.0119202, 0.564345, 0
0.457175, -0.00497207, 0.0323781, 0.12656, 0.329799, -0.00440961, 0.409486, 0.230486, 0.323672, -0.00360282, 0.531003, 0.106951, 0.142717, 0.00689586, 0.749074, -0.011413, -0.0101367, 0.702487, 0.928318, -0.00564592, 0
0.00197148, 0.96236, 0.29598, -0.0140994, 0.418899, 0.713951, 0.380954, 0.916646, 0.468553, 0.16437, 0.000101198, 0.752123, 0.357615, 0.00788254, 0.0127039, 0.303376, -0.0106564, 0.472104, -0.0127896, 0.984494, 0
0.00402725, 0.0471336, 0.95567, 0.0210295, 0.00875908, 0.25321, 0.424078, 0.151619, 0.633558, -0.00157604, 0.674018, 0.544837, 0.569667, -0.00750476, 0.648485, -0.00172086, 0.277849, -0.00757605, 0.858455, 0.00988352, 0
0.857971, -0.00463541, 0.695942, 0.258747, 0.361998, -0.0115365, 0.534794, 0.807389, 0.851793, 0.779461, 0.746903, -0.00716312, 0.0013357, 0.943085, 0.00325232, 0.64539, 0.945037, 0.00678945, 0.254936, 0.0161035, 0
0.000858701, 0.627175, 0.187206, 0.100632, 0.160283, 0.919299, -0.0111679, 0.981878, 0.16115, -0.00334257, 0.274041, 0.588342, 0.324754, -0.00755165, 0.150357, 0.0050666, -0.00629844, 0.268032, -0.0150914, 0.461447, 0
0.492623, -0.00934304, 0.587248, 0.989194, -0.0284688, 0.927451, 0.562427, 0.721965, 0.706091, 0.069643, -0.00044637, 0.481282, 0.560083, 0.0183432, 0.00224671, 0.787881, 0.0177905, 0.847609, 0.292658, -0.00974256, 0
0.224397, -0.00212571, 0.446115, 0.363151, -0.00843694, 0.962021, 0.0939639, 0.25378, 0.125118, 0.0294075, 0.0132792, 0.354187, 0.00720964, 0.231658, 0.719739, -0.0132276, -0.00749402, 0.736639, 0.858864, 0.00639822, 0
0.884972, -0.00537561, 0.00282387, 0.470733, 0.00364187, 0.783014, 0.121163, 0.481226, 0.0150458, 0.313254, 0.846535, 0.346248, -0.00533776, 0.605673, -0.00388492, 0.957718, -0.00111858, 0.677586, 0.975109, 0.00403878, 0
0.0108199, 0.380294, 0.00533761, 0.509934, 0.00337296, 0.0172138, 0.00856085, -0.0191888, 0.678241, 0.323297, 0.426303, 0.580668, -0.00486394, 0.57605, 0.194275, 0.000281883, 0.00173278, 0.758419, -0.0131231, 0.414836, 0
0.515369, 0.977237, -0.0190474, 0.248259, 0.828376, 0.136313, 0.000461806, 0.413375, 0.797308, 0.716772, 0.0138137, 0.545167, -0.0120827, 0.610839, 0.717056, 0.0112914, 0.0127025, 0.465762, 0.363494, -0.00215574, 0
0.557385, 0.00669703, 0.297492, 0.239779, 0.98067, 0.33097, -0.0131661, 0.332666, 0.629339, 0.50071, 0.862978, 0.0135744, 0.68657, 0.00136087, 0.00970722, 0.48981, 0.55944, 0.0107712, 0.00308992, 0.784524, 0
-0.00885503, 0.0760266, 0.401487, 0.223062, 0.000516353, 0.22848, 0.137913, 0.845153, 0.946208, 0.00904491, 0.258932, 0.91553, 0.64861, -0.0119071, 0.51346, 0.0133982, 0.00767076, 0.169939, -0.00989582, 0.292908, 0
0.736438, -0.00250969, 0.377469, 0.410048, 0.395108, -0.00555123, 0.765418, 0.057665, 0.00473762, 0.41377, 0.0135623, 0.951782, 0.00173036, 0.808009, 0.225705, -0.0159297, 0.303575, 0.0142586, 0.0124717, 0.928201, 0
0.666663, -0.0106293, 0.274526, 0.142779, 0.0154218, 0.689943, 0.488336, 0.0071836, 0.376689, 0.0848514, 0.381584, 0.108203, 0.019376, 0.977758, -0.00454554, 0.832731, 0.272673, -0.00800309, 0.636309, 0.00527339, 0
0.48249, -0.00253852, 0.614641, 0.696659, 0.850449, -0.00614004, 0.148571, 0.955857, 0.00227664, 0.941179, 0.00885817, 0.373426, 0.540176, -0.0160241, 0.563907, -0.000620146, 0.0124885, -0.00903307, 0.00755652, 0.569948, 0
0.574037, -0.00793343, 0.385148, 0.0392067, 0.872794, -0.0202859, 0.841179, 0.345042, 0.677358, 0.157135, 0.532584, 0.0209222, 0.487117, -0.00570381, 0.0363424, 0.00972558, 0.78492, 0.0100044, 0.0102187, 0.858895, 0
0.0113634, 0.813305, 0.623542, 0.547518, 0.00955887, 0.659299, 0.328796, 0.461466, 0.663392, 0.131527, 0.251678, 0.0014605, 0.0147513, 0.546093, -0.00839831, 0.958095, 0.794263, -0.00184584, -0.00267785, 0.961743, 0
0.651805, 0.00481564, 0.0849509, 0.524011, 0.0184668, 0.855537, 0.57545, 0.317855, 0.605907, 0.0114221, 0.650253, 0.118401, -0.0196782, 0.972218, 0.006821, 0.0486167, 0.0120908, 0.260396, -0.00985589, 0.0718481, 0
0.819786, 0.00862471, 0.439386, 0.668982, 0.659725, 0.398825, -0.003757, 0.463639, 0.835382, 0.281662, 0.315378, -0.0113167, 0.00510188, -0.00690986, 0.485049, -0.00774931, -0.00617995, 0.121831, 0.0124109, 0.13718, 0
0.00373959, 0.877285, -0.00510088, 0.703721, 0.950382, 0.642682, 0.00841029, -0.00815354, 0.099016, 0.0772202, 0.181477, 0.42724, 0.790996, -0.0169583, 0.381076, -0.00788058, 0.811455, 0.00435595, 0.20745, -0.013574, 0
-0.00900433, 0.218342, 0.932425, -0.00368313, 0.707524, 0.583697, 0.78392, 0.489197, 0.00107507, 0.766895, 0.495717, -0.00468256, -0.00601131, 0.654734, 0.0155851, 0.0330679, -0.00532242, 0.975882, 0.0139524, 0.642368, 0
-0.00345021, 0.95054, 0.894652, 0.0424957, 0.000242556, 0.395002, 0.919459, -0.00811585, 0.35479, 0.849026, 0.205742, 0.949683, 0.283149, 0.00472086, 0.249038, 0.0202321, 0.00416706, 0.839866, 0.116471, -0.0142555, 0
0.538934, 0.249383, -0.000442295, 0.701578, -0.00573679, 0.967231, 0.0939835, 0.756048, -0.000209208, 0.319205, 0.804778, 0.000912944, -0.00292296, 0.728431, 0.00412902, 0.884531, 0.0328163, 0.0079924, 0.0112095, 0.185075, 0
0.389863, -0.00534746, 0.142645, 0.652186, 0.988833, 0.369508, 0.00828399, 0.461504, -0.00137549, 0.756112, 0.338034, 0.979101, 0.0286357, 0.429516, 0.52938, -0.00503024, 0.913367, -0.00813205, 0.310578, -0.0143021, 0
0.545815, -0.00588008, 0.509186, 0.806051, 0.869655, 0.0554483, -0.00256948, 0.104595, 0.237246, 0.621894, 0.0012185, 0.813149, 0.989321, -0.00144144, -0.00825773, 0.784302, 0.423206, 0.008268, 0.176728, -0.00941575, 0
0.227382, 0.014568, 0.740466, -0.00841774, 0.962441, 0.42746, 0.234207, 0.00180837, 0.0613924, 0.882173, 0.80504, 0.325823, 0.406915, -0.00708386, 0.877937, -0.019267, 0.00285106, 0.619341, 0.174325, 0.00178907, 0
0.0122715, 0.34727, 0.43069, 0.0139904, 0.106735, 0.627613, 0.85587, 0.699107, 0.606194, -0.00117754, 0.19983, 0.308611, -0.0104563, 0.534018, 0.0118514, 0.129828, -0.00339721, 0.787829, 0.139249, -0.0235737, 0
0.654071, 0.648153, -0.00405128, 0.274224, -0.010748, 0.464938, 0.512753, 0.737645, -0.00129571, 0.114612, 0.0734583, 0.448692, 0.407407, 0.00881071, 0.15337, -0.0053363, 0.329259, -0.00618786, 0.360255, -0.000665353, 0
0.987402, 0.00255101, 0.802422, 0.385233, 0.180946, 0.0346539, 0.00380431, 0.00534598, 0.185807, 0.577504, 0.722329, 0.595484, -0.0107702, 0.24433, 0.445828, -0.00307638, -0.00252074, 0.166876, 0.00285713, 0.771721, 0
0.00640911, 0.235434, -0.0088687, 0.970241, 0.968068, 0.941144, -0.0190235, 0.725041, -0.000737852, 0.392124, 0.86949, 0.0849351, 0.424522, -0.00598779, -0.0115021, 0.603177, 0.687468, 0.846374, 0.662439, 0.00409683, 32
0.11196, 0.556634, -0.0127806, 0.862732, 0.0928693, 0.143984, -0.0156075, 0.00839671, 0.630282, 0.672781, 0.537163, 0.461101, 0.00277733, 0.0291873, 0.9195, 0.00679616, 0.385392, 0.00256982, 0.00578302, 0.480357, 0
0.76463, -0.0108677, 0.342534, 0.185445, 0.950334, 0.988602, 0.00167496, 0.781337, 0.59131, -0.0192953, 0.919433, 0.228709, 0.604784, 0.00701984, 0.570388, -0.00666546, 0.0976851, 0.00199639, 0.603759, -0.00497267, 0
0.997468, 0.360368, 0.00743947, 0.0087132, 0.370309, 0.226243, 0.75361, 0.000647404, 0.426353, 0.554071, 0.00337043, 0.816815, -0.0175811, 0.544414, 0.000855747, 0.587373, 0.439185, 0.00108821, 0.771738, 0.00362982, 0
0.490884, -0.0149673, 0.495619, 0.434909, 0.536752, -0.00233841, 0.168771, 0.613293, 0.00431549, 0.630758, 0.630028, 0.544659, 0.761814, 0.015575, 0.240628, 0.0165344, 0.179189, 0.00341346, 0.00692917, 0.670628, 0
0.708581, -0.00419721, 0.480557, 0.355677, 0.0163906, 0.819906, 0.572256, 0.204035, 0.0947936, -0.00644929, 0.828789, 0.503374, 0.386147, 0.00433856, 0.00430625, 0.86545, 0.320639, 0.00484614, 0.986697, -9.73217e-05, 0
0.303738, -0.0057796, 0.7636, 0.804354, -0.018702, 0.609016, 0.744495, 0.989119, -0.0134024, 0.343434, 0.111021, 0.932437, -0.00813756, 0.0107053, -0.00316463, 0.0774439, -0.0127453, 0.295359, 0.00411536, 0.451703, 0
-0.00249657, 0.634202, 0.218981, 0.210874, -0.0142965, 0.598305, 0.435199, 0.620929, 0.201002, 0.508989, 0.938238, 0.00961483, 0.515855, -0.0115263, 0.706281, 0.0097827, -0.020158, 0.71181, 0.857098, 0.0114989, 0
0.731234, 0.949961, 0.00850211, 0.296044, 0.545044, 0.348532, 0.00951968, 0.597185, 0.176655, 0.945038, -0.00171925, 0.614099, 0.0051314, 0.6455, 0.425955, 0.0146517, 0.458047, -0.00306257, 0.307631, -0.020379, 0
0.00193397, 0.0418645, 0.00726971, 0.655397, 0.539515, 0.00431491, 0.841469, 0.31146, 0.0161149, 0.675475, 0.271907, 0.0477206, 0.00636151, 0.0699523, -0.0053042, 0.652736, 0.740008, -0.00610788, 0.00754517, 0.268271, 0
0.0303685, -0.0134441, 0.107942, 0.166455, 0.0116186, 0.876152, 0.2185, 0.080167, 0.826455, 0.445655, -0.000174123, 0.817771, 0.00323069, 0.419827, -0.01497, 0.868348, 0.00194618, 0.140089, -0.00388172, 0.0463025, 0
0.942865, 0.185689, -0.00674228, 0.653333, 0.57094, 0.320579, -0.000571634, 0.796725, 0.853019, 0.0196918, 0.881776, 0.466626, -0.00952027, 0.666804, -0.00414589, 0.539385, 0.385475, -0.0210771, 0.0142745, 0.114158, 0
0.752958, -0.00904031, 0.451466, 0.826752, 0.00743763, 0.323482, 0.621957, 0.0110823, 0.142432, 0.467452, 0.462806, 0.173102, -0.00187624, 0.0324044, 0.742692, 0.011984, -0.00127038, 0.400872, -0.0166314, 0.479495, 0
0.268873, 0.00310258, 0.839147, 0.63397, 0.466785, 0.326649, 0.0108722, 0.184044, 0.878097, 0.624571, 0.830651, -0.0048619, -0.0003122, 0.285649, 0.179641, -0.000708049, 0.0124809, 0.439055, 0.266853, -0.00702378, 0
0.0127274, 0.596736, 0.142438, 0.0209796, 0.541653, 0.223256, 0.122109, 0.603444, 0.391812, 0.931465, 0.331489, 0.00594618, 0.852014, -0.0199496, 0.992199, -0.00688958, 0.664697, 0.00653491, -0.0027241, 0.803379, 0
0.386715, 0.46705, 0.014558, 0.0353868, 0.748181, 0.219281, 0.00524793, 0.995171, 0.00186062, 0.225951, 0.804339, 0.997867, 0.0134641, 0.916098, 0.593543, 0.00149793, 0.308369, -0.00369628, 0.00971436, 0.662024, 0
-0.00762997, 0.67886, 0.540392, 0.936696, 0.266702, 0.14545, -0.00281697, -0.0288626, 0.661175, 0.268131, 0.254625, 0.920094, 0.00433171, 0.147908, 0.591109, 0.00276353, 0.410589, -0.0213522, 0.000703612, 0.630884, 0
0.531786, -0.000848182, 0.0287832, 0.166832, 0.277798, -0.000544958, 0.272651, -0.00684665, 0.658882, 0.447035, 0.0397275, 0.454678, 0.64416, -0.00376173, 0.447665, 0.00644432, 0.582482, -0.0137589, 0.440511, -0.000831679, 0
0.178711, -0.00539774, 0.804304, 0.188565, -0.0206782, 0.882787, 0.346416, 0.290904, 0.0111139, 0.0761102, 0.697435, 0.391684, 0.575922, -0.0137163, 0.00245236, 0.0709853, 0.566564, 0.00766619, -0.014886, 0.264309, 0
0.132176, 0.342181, -0.00246305, 0.628688, 0.321738, 0.408306, 0.00147896, 0.804321, 0.423716, 0.150109, 0.701638, 0.00402047, 0.0289721, 0.275713, -0.00815277, 0.571992, 0.0891908, 0.0062253, 0.0107766, 0.525501, 0
0.0212119, 0.000306348, -0.000118477, 0.990613, 0.357489, 0.176753, -0.0194264, 0.758581, -0.00122408, 0.203182, 0.620008, 0.977254, 0.187238, -0.00252096, 0.00893721, 0.216481, -0.0149669, 0.81447, -0.0225384, 0.950233, 0
0.186432, -0.00273861, 0.258448, 0.02038, 0.403761, -0.00626298, 0.45058, 0.136158, 0.208551, 0.0019556, 0.825975, 0.0459669, 0.430361, -0.0037259, -0.00609213, 0.983317, 0.0115514, 0.992042, 0.0169825, 0.942263, 0
0.250886, -0.00305802, 0.942902, 0.0310556, -0.0142335, 0.601196, 0.183875, 0.611431, -0.0104428, 0.144556, 0.0137926, 0.0712663, 0.917549, 0.00202949, 0.0175738, 0.666436, 0.0176266, -0.00104216, 0.410473, -0.0057338, 0
0.508696, -0.00409213, 0.119194, 0.492327, 0.818628, 0.744596, -0.00447159, 0.687858, 0.294138, -0.00607639, 0.522429, 0.446938, 0.236807, 0.000886049, -0.0195376, 0.95926, 0.749217, 0.0185016, -0.019701, 0.845281, 0
0.188052, 0.637703, 0.0148228, 0.00609946, 0.808796, 0.0105745, 0.946024, 0.501994, 0.496799, 0.00286807, 0.975145, 0.647286, -0.000355136, 0.722592, 0.194564, -0.0168722, 0.715433, -0.000695991, 0.552463, 0.014261, 0
