@relation cluster_data

@attribute var_0000 real
@attribute var_0001 real
@attribute var_0002 real
@attribute var_0003 real
@attribute var_0004 real
@attribute var_0005 real
@attribute var_0006 real
@attribute var_0007 real
@attribute var_0008 real
@attribute var_0009 real
@attribute var_0010 real
@attribute var_0011 real
@attribute var_0012 real
@attribute var_0013 real
@attribute var_0014 real
@attribute var_0015 real
@attribute var_0016 real
@attribute var_0017 real
@attribute var_0018 real
@attribute var_0019 real
@attribute var_0020 real
@attribute var_0021 real
@attribute var_0022 real
@attribute var_0023 real
@attribute var_0024 real
@attribute var_0025 real
@attribute var_0026 real
@attribute var_0027 real
@attribute var_0028 real
@attribute var_0029 real
@attribute var_0030 real
@attribute var_0031 real
@attribute var_0032 real
@attribute var_0033 real
@attribute var_0034 real
@attribute var_0035 real
@attribute var_0036 real
@attribute var_0037 real
@attribute var_0038 real
@attribute var_0039 real
@attribute class {0, 1, 2, 4, 8, 16, 32, 64, 128, 256, 512}

@data
0.598088, 0.0301085, 0.505282, 0.022286, 0.27343, 0.0363439, 0.000976727, 0.634078, 0.953118, 0.0194844, 0.466002, 0.578297, 0.973379, 0.801303, 0.991849, -0.00431464, 0.723435, 0.0387635, 0.0015218, 0.163378, 0.365926, 0.383529, -0.00638715, 0.813334, 0.649845, 0.0305354, 0.0104019, 0.738675, 0.00591991, 0.0665184, 0.285061, 0.29421, 0.532233, 0.00586219, 0.633053, 0.615444, -0.000274363, 0.625405, 0.796914, 0.532014, 0
0.731272, 0.00207852, 0.521899, 0.649303, 0.0510358, 0.0422521, 0.0121571, 0.577881, 0.056725, -0.00547727, 0.193091, 0.199453, 0.00372522, 0.636349, 0.823726, 0.424035, 0.307155, 0.729283, 0.0178142, 0.800714, 0.927664, 0.88882, -0.0092828, 0.14998, 0.021097, 0.855517, 0.308776, 0.00251522, 0.315509, 0.0104196, 0.551065, 0.152615, 0.500236, 0.941004, 0.94103, -0.00769915, 0.69275, 0.612369, 0.939572, 0.00369424, 0
0.2193, 0.490438, 0.545852, 0.00626351, 0.332581, -0.00820476, 0.544328, 0.758053, 0.0378698, -0.00337314, 0.295094, 0.0702852, 0.612528, -0.0137052, 0.874381, 0.421042, -0.0212254, 0.0543477, 0.343645, 0.639729, 0.854278, 0.0106915, 0.35331, 0.0767863, 0.0162679, 0.53006, 0.567752, 0.262354, -0.0128072, 0.998745, 0.622731, 0.269292, 0.347919, 0.859505, 0.774019, 0.00751275, 0.650404, 0.12514, -0.0125938, 0.466445, 0
0.329895, 0.602778, -0.00645826, 0.239829, -0.0105393, 0.850688, 0.0519299, 0.599575, -0.00911308, 0.790969, 0.309154, -0.000513452, 0.0845244, 0.885957, 0.195952, 0.978605, 0.00898772, 0.0199326, 0.352013, 0.139148, 0.000113919, 0.914683, 0.0575114, 0.143404, 0.0699915, 0.0686585, 0.595083, -0.0104942, 0.714104, 0.0013008, 0.82868, 0.721087, 0.499271, 0.935726, 0.189487, -0.00217504, 0.0243052, 0.555301, 0.947548, 0.14678, 0
0.486302, 0.400406, 0.0092352, 0.47906, 0.973166, -0.0063437, 0.90167, 0.25055, 0.576114, 0.00560625, 0.429425, 0.658868, 0.371102, 0.552485, -0.0103412, 0.287132, 0.760563, -0.00387116, 0.345427, 0.879282, -0.00469051, 0.861915, 0.0242363, 0.998398, -0.0134129, 0.110301, 0.687463, 0.882238, 0.685907, 0.938323, -0.00367944, 0.359311, 0.573089, 0.724857, -0.0072079, 0.763504, 0.84449, 0.318101, 0.644683, 0.00744794, 0
-0.00565584, 0.290315, 0.471723, 0.633161, 0.523187, 0.77707, 0.577034, -0.000571076, 0.044979, 0.100776, 0.457305, 0.0438348, -0.0189094, 0.532198, 0.641223, 0.238384, 0.695193, 0.307102, 0.623664, 0.00434759, 0.00272218, 0.4332, 0.286264, 0.0409238, -0.0098611, 0.519211, 0.901261, 0.900706, 0.951168, 0.50497, 0.409959, 0.0172921, -0.000701419, 0.102458, 0.21597, -0.0136668, 0.471624, -0.00962471, 0.706776, 0.387774, 2
0.189255, 0.1709, -0.0156476, 0.389781, 0.60026, 0.586536, -0.00236628, 0.19719, 0.954635, 0.0106409, 0.0422107, 0.649972, 0.43711, 0.580558, 0.812859, 0.00833004, 0.974417, 0.0710254, 0.00789005, 0.297902, 0.623587, 0.358943, 0.325911, 0.0172835, 0.781793, 0.00570862, 0.0344975, 0.519196, 0.826932, 0.00940091, 0.542726, 0.63205, 0.693934, 0.00748009, 0.326664, 0.341683, 0.73066, 0.790029, 0.550915, 0.920913, 512
0.00238591, 0.620352, 0.704438, 0.678905, 0.697231, 0.68638, 0.022044, 0.0381587, 0.477325, 0.1357, 0.00173534, 0.237632, 0.814324, 0.114544, -0.000158444, 0.790929, -0.00802791, 0.850702, 0.351131, 0.943056, 0.580183, 0.0730007, 0.743604, -0.0108228, 0.0146143, 0.466019, 0.0071649, 0.705581, 0.60442, 0.000159142, 0.107416, 0.310019, 0.643747, 0.264021, 0.310885, -0.00681642, -0.00952648, 0.759626, 0.775083, 0.524394, 0
0.305297, 0.133005, 0.670015, -0.00441905, 0.771883, 0.0153708, 0.576827, 0.230574, 0.820587, 0.0174733, 0.758841, 0.251008, 0.634441, 0.476454, 0.531002, -0.00790629, 0.605504, 0.00574494, 0.937549, 0.0137269, 0.690264, 0.598775, 0.00323157, 0.476434, 0.734948, 0.393072, 0.795074, 0.00756746, -0.0101501, 0.167189, 0.103683, 0.144156, 0.736573, 0.422365, 0.283071, -0.00630268, 0.946469, -0.0027385, 0.831759, 0.334568, 0
0.217335, -0.00734884, 0.769047, 0.475587, 0.199995, -0.000398886, 0.998825, 0.128842, -0.0070298, 0.568949, 0.00184113, 0.84322, 0.527423, 0.562913, 0.277968, -0.00775008, 0.767367, -0.00632518, 0.577414, 0.634803, 0.412569, 0.267413, -0.00131186, 0.228934, 0.23716, 0.390753, 0.206505, -0.00716611, 0.906132, 0.00341357, 0.866903, 0.702685, 0.254385, 0.920585, 0.00438911, 0.328527, 0.44733, 0.584881, 0.771284, 0.0111962, 0
-0.00140382, 0.81108, 0.89774, 0.938164, -0.000167355, 0.554835, 0.474778, 0.877381, 0.00169073, 0.828795, 0.81855, 0.00867417, 0.492685, 0.240688, 0.215817, 0.539526, 0.0712285, 0.277485, 0.288431, 0.00425691, -0.0117111, 0.570724, 0.0504011, 0.108948, 0.797757, 0.00301378, 0.739121, 0.698754, 0.334599, 0.348461, 0.239125, 0.415779, -0.0121931, 0.756612, 0.00121322, 0.285493, 0.909999, 0.844753, 0.325697, 0.00188422, 0
0.914037, -0.00362634, 0.315865, 0.735055, -0.0147803, 0.974293, 0.676081, 0.289172, 0.463969, 0.26155, 0.00373905, 0.720086, 0.76562, 0.000994808, 0.792866, 0.761764, 0.000699607, 0.732698, 0.741732, 0.508731, 0.852361, 0.94611, 0.404468, -0.000143794, 0.609793, 0.484197, 0.00185966, 0.581031, -0.00332084, 0.277181, 0.97004, 0.46226, 0.231081, 0.00312604, 0.538087, 0.693677, 0.462172, 0.017564, 0.00140656, 0.0285054, 0
0.00343528, 0.0293494, 0.280471, 0.00894315, 0.959452, -7.22662e-05, 0.0695277, 0.520417, 0.0132913, 0.876281, -0.0180787, 0.00979247, 0.632741, 0.359328, 0.425272, 0.65367, 0.00559813, 0.770517, 0.974731, 0.808442, 0.34937, 0.628554, 0.594891, 0.0167012, 0.425858, 0.946515, 0.49073, -0.00426762, 0.562155, 0.940956, 0.123873, -0.000140974, 0.0718863, -0.0137295, 0.913701, 0.903428, 0.319887, 0.685701, 0.911029, -0.00754354, 0
0.0083753, 0.3481, 0.468967, 0.595706, 0.438585, 0.40023, -0.00169271, -0.0108515, 0.897806, 0.114544, 0.481141, 0.826382, 0.838825, 0.9309, 0.630974, 0.874793, 0.351551, 0.730618, 0.171337, -0.00919207, 0.110053, 0.130344, 0.914641, -0.00718487, -0.000290262, 0.492626, 0.738427, 0.915537, -0.00570137, 0.0465718, 0.0605334, 0.39704, 0.17972, 0.349768, 0.0236606, 0.613435, 0.481339, -0.0127534, 0.522558, 0.790118, 8
0.10378, 0.43719, 0.347306, -0.0162637, 0.239491, 0.0116533, 0.748495, 0.973807, 0.793619, 0.0162787, 0.990565, 0.460122, 0.0256133, -0.00751962, 0.628898, 0.764605, 0.218342, -0.00759555, 0.759048, 0.738185, 0.0189413, 0.920609, 0.220814, 0.0166379, 0.352376, 0.850204, 0.896352, -0.00128161, 0.780405, 0.53303, 0.783947, 0.00839812, 0.498568, 0.230192, -0.00191957, 0.461332, 0.297613, 0.474022, 0.61626, -0.00408464, 0
0.296518, 0.0861971, 0.0156182, 0.0512328, 0.722777, 0.0508122, 0.0119543, 0.642853, 0.704223, 0.371108, 0.0151485, 0.380921, 0.249314, 0.00111933, 0.659257, 0.0322346, 0.772223, 0.464458, 0.661283, 0.00314749, 0.0262835, 0.58325, -0.0151288, 0.487426, 0.000656217, 0.426081, 0.90165, 0.706487, 0.521893, 0.7261, 0.657363, 0.779539, 0.734901, 0.401318, -0.00541085, 0.254245, 0.707739, 0.568446, -0.0135692, 0.524261, 128
0.875778, 0.0679104, 0.558135, -0.0123707, 0.788464, 0.00645136, 0.574908, 0.0976554, 0.685365, -0.00687941, 0.0729644, 0.444393, 0.496012, -0.00705935, 0.145802, 0.603357, 0.469691, 0.959487, 0.495106, -0.00757728, 0.0669597, 0.013207, 0.416305, 0.0251584, 0.754227, 0.741267, 0.456958, -0.000285381, 0.170715, 0.799274, 0.346099, 0.240261, 0.00803035, 0.156709, -0.0170333, 0.182576, 0.248455, 0.941536, -0.00540679, 0.198328, 0
0.828106, 0.901861, 0.639103, -0.0019162, 0.246031, 0.00710197, 0.82003, 0.713224, 0.557992, -0.0020949, 0.402616, 0.979726, 0.188507, 0.0101206, 0.811042, 0.482607, 0.84443, 0.370059, 0.306373, 0.011884, 0.686711, -0.00115628, 0.82462, 0.182963, 0.679196, -0.0196139, 0.333377, 0.425969, -0.00441236, 0.284922, 0.421819, 0.159841, 0.0793633, -0.0157016, 0.218593, 0.140151, 0.409295, -0.0115655, 0.0572818, 0.177569, 0
0.00130309, 0.993602, 0.0497025, 0.0129199, -0.000727707, 0.549354, 0.500202, 0.894898, 0.971169, 0.0084646, 0.9479, 0.450386, 0.330811, 0.145088, 0.865806, 0.00395552, 0.263361, 0.690788, 0.222861, 0.00333699, 0.00935268, 0.397296, 0.814025, 0.837205, 0.299454, 0.733876, -0.0147864, 0.130376, 0.247899, 0.00316683, 0.960422, 0.87967, 0.326794, 0.511137, 0.774098, -0.00219815, 0.597366, 0.242275, -0.0151778, 0.0698254, 0
0.00626096, 0.892041, 0.527178, 0.215935, 0.879048, 0.780498, 0.00431539, -0.00340844, 0.437277, 0.0762519, 0.456819, 0.000246944, 0.69731, 0.553009, 0.405199, 0.00858351, 0.448396, 0.00195659, 0.958607, 0.149576, 0.168239, 0.00310509, 0.837749, 0.0899344, 0.730814, 0.336093, 0.00640476, 0.880532, 0.940209, 0.879894, 0.157379, 0.000670719, 0.868943, 0.86172, 0.0187469, 0.0966364, 0.406857, -0.0040101, 0.613147, 0.461673, 0
-0.000270037, 0.252684, 0.804768, 0.765368, -0.00503192, 0.63132, 0.519487, 0.0180402, 0.279428, 0.916545, 0.584172, 0.00157733, 0.190523, 0.916798, 0.714287, 0.706593, 0.389705, 0.0758585, 0.312722, -0.0122828, 0.54746, -0.00619043, 0.987776, 0.587641, 0.747565, 0.27018, -0.00587261, 0.6343, 0.774955, 0.978468, 0.584235, -0.00117515, 0.357319, -0.00626175, 0.860882, 0.882698, 0.928337, 0.723541, 0.529407, 0.938926, 512
0.523773, 0.596196, 0.906437, 0.00860543, 0.337073, 0.00978439, 0.5699, 0.649943, 0.779968, 0.00481516, 0.473207, 0.57401, 0.0550723, 0.829294, 0.0245489, 0.227888, 0.514344, 0.724947, -0.00593419, 0.871092, 0.000825044, 0.0539205, 0.363953, 0.405706, 0.00590568, 0.919166, 0.0241653, 0.74897, 0.00499393, 0.421422, 0.288161, 0.739235, 0.253395, 0.58649, 0.749183, -0.00245691, 0.196389, 0.00883028, 0.500671, 0.627778, 0
0.678034, 0.602593, -0.0043111, 0.481456, 0.37524, 0.444043, 0.0131404, 0.476764, 0.427197, 0.00688875, 0.118254, 0.880627, 0.667067, 0.838369, 0.924657, 0.943851, 0.590445, -0.00649097, 0.393739, 0.654478, 0.837144, 0.99792, -0.00946455, 0.40565, 0.919175, -0.00437238, 0.542807, 0.725308, 0.0151293, 0.719678, 0.868365, 0.06357, 0.503748, 0.00925657, 0.178297, 0.142228, 0.000468832, 0.970787, 0.910005, 0.168934, 8
0.527691, 0.542375, -0.00767258, 0.889625, 0.190995, 0.467448, -0.00677979, 0.712703, 0.914135, 0.00854796, 0.460505, 0.728516, 0.736446, 0.563729, 0.00280557, 0.114522, 0.00733442, 0.851736, 0.750966, 0.0196593, 0.833388, 0.00948966, 0.584017, 0.00556798, -0.0166758, 0.948411, 0.96556, 0.627843, 0.0558823, -0.00356958, 0.865898, 0.593469, 0.606474, 0.296154, 0.554041, 0.00422847, 0.183278, 0.23576, -0.00015002, 0.198263, 0
0.609224, 0.226839, 0.153271, 0.021293, 0.243943, 0.342046, -0.0183593, 0.080166, 0.29263, 0.00235636, 0.856521, 0.650667, -0.00704501, 0.844589, 0.827173, 0.96879, 0.13641, 0.7075, 0.182356, -0.0307741, -0.00384611, 0.269726, 0.459657, 0.371315, 0.508421, -0.0134591, 0.368996, 0.368785, 0.597166, 0.349107, -0.000411484, 0.159615, 0.120649, 0.280039, -0.000146366, 0.785252, 0.791125, 0.162766, 0.166385, -0.0027488, 0
0.36433, -0.00770321, 0.949987, 0.0345262, 0.386294, -0.0106825, 0.677352, 0.955465, 0.000416236, 0.442403, 0.363715, 0.0523682, -0.00761533, 0.703193, 0.593012, 0.627486, -0.0171054, 0.894248, 0.678616, 0.575655, 0.127355, 0.709338, -0.006816, 0.999044, 0.551173, 0.0109339, 0.881794, 0.537679, 0.00980122, 0.592902, 0.0418668, 0.135237, 0.619232, 0.127689, 0.633367, -0.0153256, 0.668952, 0.428289, 0.00637993, 0.662425, 0
-0.00337033, 0.218819, 0.679085, 0.602154, 0.299953, -0.0126864, 0.0897834, 7.38878e-05, 0.969483, 0.567057, 0.503345, 0.432943, 0.736677, 0.939703, 0.474064, -0.00322142, 0.488053, 0.521428, 0.951377, -0.00465696, 0.943667, 0.0160617, 0.686135, 0.850556, 0.127193, 0.0112393, 0.47562, 0.181845, 0.658847, 0.0039886, 0.833648, 0.262416, 0.545379, -0.0041307, 0.833618, 0.112311, 0.392999, 0.00116332, 0.943872, 0.586432, 0
0.402747, 0.104265, -0.00262186, 0.566183, 0.213098, -0.012946, 0.459833, 0.192038, 0.0075095, 0.12451, 0.0550481, 0.820527, 0.60707, 0.692741, 0.60102, 0.0233034, 0.0142514, 0.683827, 0.577297, 0.853493, -0.0224411, 0.695468, 0.182151, 0.715295, -0.0131808, 0.0808091, 0.351306, 0.441517, 0.494761, 0.311372, 0.723032, -0.00850718, 0.616245, 0.0110574, 0.00239618, 0.252056, 0.62035, 0.860973, 0.0134579, 0.503237, 0
0.00287723, 0.659916, 0.916123, 0.72074, 0.670588, 0.290747, 0.00983936, -0.00756254, 0.370297, 0.822189, 0.523824, 0.753486, 0.373871, -0.00569173, 0.780379, 0.446667, 0.127783, 0.142951, 0.0163652, 0.883526, 0.767207, -0.000930159, 0.870535, 0.0544386, 0.548742, 0.793759, 0.0064853, 0.0132437, 0.902781, 0.00403, 0.00768205, 0.451526, 0.00218783, 0.774878, 0.877636, 0.0094098, 0.643827, 0.381252, 0.983819, -0.00234113, 0
0.801377, -0.0199966, 0.0197564, 0.862118, 0.247473, -0.00836248, 0.494646, 0.504148, 0.787493, 0.1747, -0.00407533, 0.26776, 0.841793, 0.00949874, 0.696379, 0.56054, 0.662158, -0.0077988, 0.0347072, 0.978517, -0.00882378, 0.0258981, 0.279415, 0.867584, 0.844143, 0.0173753, 0.821042, 0.415246, 0.596835, 0.332422, -0.0197498, 0.240717, 0.838143, 0.144767, 0.368286, -0.00338636, 0.122889, 0.3216, 0.817936, -0.00851087, 0
0.10481, 0.90763, -0.00419976, 0.1963, -0.00441086, 0.934901, 0.0149742, 0.924769, -0.000942845, 0.701337, 0.959419, -0.0118254, 0.309241, 0.66197, 0.999626, 0.051862, 0.38361, 0.585185, 0.997943, -0.00648858, 0.311271, 0.00588183, 0.55032, 0.252002, 0.0466052, 0.350094, -0.00814709, 0.0996882, -0.00139817, 0.487103, 0.307349, 0.438438, 0.425949, 0.905092, -0.00981407, 0.798359, 0.620212, -0.00793071, 0.727864, 0.805653, 0
0.171227, 0.00124564, 0.289866, 0.00195061, 0.401995, 0.00399088, 0.075174, 0.714028, 0.000456696, 0.979536, 0.73654, 0.564205, 0.730133, 0.853855, 0.175355, -0.0183499, 0.93333, 0.0110951, 0.012996, 0.281843, 0.137733, 0.80767, 0.00222891, 0.388184, 0.15931, 0.354301, -0.00277126, 0.729328, 0.765467, 0.219075, 0.135804, 0.0190816, 0.0134898, 0.361737, 0.744174, 0.00443444, 0.836123, 0.256569, 0.558832, 0.0180739, 0
0.0960639, 0.793788, 0.0230471, 0.33494, 0.851036, 0.405023, 0.0014208, 0.863833, 0.669455, 0.162646, -0.0176882, 0.259822, 0.000193273, 0.420844, 0.959752, 0.301633, 0.547425, 0.132136, 0.934098, 0.0157309, 0.177795, 0.0112824, 0.206395, 0.561731, 0.215573, 0.00162452, 0.383734, 0.895509, 0.00188362, 0.796583, 0.794665, 0.777044, -0.00488735, 0.00609223, 0.617136, 0.0993758, 0.641097, 0.893516, 0.332357, 0.00174734, 0
0.33253, 0.616496, 0.100995, -0.00504203, 0.417585, 0.000140824, 0.212385, 0.43215, 0.114072, 0.481786, 0.00504755, 0.787106, 0.298085, 0.597346, 0.00661123, 0.615472, 0.27554, 0.00639014, 0.648256, 0.813532, 0.985997, 0.0174482, 0.0217847, 0.221031, 0.556021, 0.394862, 0.196044, -0.0183011, 0.714351, 0.859652, 0.996036, 0.631835, 0.000351082, 0.851912, 0.88879, 0.00469995, 0.0383036, 0.00920996, 0.160487, 0.628738, 0
0.478161, 0.00200694, 0.810459, 0.0321581, 0.958078, 0.249069, -0.00134447, -0.00175591, 0.876757, 0.424619, 0.511112, 0.178868, 0.204456, 0.138118, 0.00204846, 0.165719, 0.27903, -0.000160752, 0.311045, 0.13255, 0.884493, 0.146721, 0.273835, -0.00788888, 0.821737, 0.0963523, -0.00456184, 0.700056, 0.679931, -0.00454282, 0.93003, 0.818579, 0.617741, 0.00673392, 0.571824, -0.0114229, 0.115328, -0.00693537, 0.163666, 0.983939, 0
0.122851, 0.135538, -0.001216, 0.0689862, 0.39832, 0.0579295, 0.0130655, 0.349807, 0.00387216, 0.201428, 0.617893, 0.133101, 0.00825277, 0.548473, 0.372693, 0.713296, 0.113477, 0.53462, 0.00604037, 0.467236, 0.656686, 0.0289698, 0.0491872, 0.000862354, -0.0141502, 0.88959, 0.369283, 0.666231, 0.346386, 0.00310554, 0.956708, 0.455905, 0.0362749, 0.201566, -0.00733713, 0.738926, -0.0129592, 0.788789, 0.930733, 0.712883, 0
0.309537, 0.15622, -0.00226301, 0.781689, 0.00763103, 0.00880493, 0.657318, 0.462184, 0.0119543, 0.365624, 0.867931, 0.111132, 0.544999, 0.605893, 0.664812, 0.0097742, 0.926093, 0.0941475, 0.755549, 0.00249013, 0.502766, -0.00533933, 0.619145, 0.983659, 0.351417, 0.400095, 0.472877, 0.00406519, 0.0809071, 0.580421, 0.0311106, 0.0444887, 0.0079267, 0.518194, 0.920757, -0.00669593, 0.0643704, -0.00307334, 0.0809388, 0.572627, 0
0.208616, 0.435341, 0.0106738, 0.775363, 0.582142, -0.000496416, 0.639605, 0.839452, 0.765618, 0.0140586, 0.4062, 0.531673, 0.242918, 0.143367, 0.193067, 0.0157739, 0.474795, 0.00433478, 0.518538, 0.508942, 0.000586559, 0.450639, 0.829876, 0.763262, 0.278437, 0.531591, -0.00360112, 0.583037, 0.0605806, 0.0115393, 0.811809, 0.165658, 0.599357, 0.925158, -0.0170567, 0.971193, 0.229497, 0.877979, 0.398739, 0.00192226, 0
0.262102, 0.137877, 0.621818, 0.0131869, 0.472575, 0.999297, -0.000408709, 0.621452, 0.0174851, 0.783572, 0.713441, 0.962452, 0.142927, 0.198813, 0.712005, -0.00334257, 0.558821, 0.981446, -0.00661207, 0.448332, 0.806374, 0.627695, 0.0049848, 0.613962, 0.962104, -0.0220977, 0.199105, 0.938308, -0.00105321, 0.0215446, 0.16276, 0.907235, 0.28165, 0.12986, -0.00269769, 0.822261, 0.422258, 0.0121625, 0.673889, 0.661237, 0
0.00976565, 0.18558, 0.60174, 0.323348, -0.00105321, 0.461223, 0.998981, 0.462897, -0.00657407, 0.0210071, 0.357274, 0.0310484, 0.79477, 0.778211, -0.00281574, 0.696744, 0.248266, 0.640425, 0.973094, -0.00336277, -0.00512802, 0.683414, 0.930916, 0.736004, 0.905517, -0.0112504, 0.790308, 0.285204, 0.00188878, 0.00638347, 0.774692, 0.565016, 0.491796, 0.89749, 0.197681, -0.00786771, 0.864264, 0.822837, 0.998968, -0.0039767, 0
0.936369, -0.0112225, 0.407209, 0.480386, -0.00299014, 0.234655, 0.0738939, 0.00978941, 0.744749, 0.919417, 0.693978, 0.449808, 0.998579, 0.00210356, 0.865108, 0.175123, 0.0965323, 0.901477, 0.0250211, 0.894416, 0.471496, -0.0120423, 0.00824214, 0.333759, 0.133744, 0.915597, -0.00925087, 0.143931, 0.478565, 0.00568045, 0.120485, 0.205399, 0.948641, 0.0128816, 0.376818, 0.237944, 0.0780881, 0.528743, -0.00715927, 0.532971, 0
0.729783, 0.321053, 0.795772, -0.00262466, 0.181442, 0.000849407, 0.950157, 0.340431, 0.0588962, 0.920997, 0.00354326, 0.668043, 0.446934, 0.016512, 0.571128, 0.617633, 0.130633, 0.972562, 0.22442, 0.00887421, 0.362368, 0.740804, 0.00813842, 0.886687, 0.845385, 0.311374, 0.000933821, 0.780582, 0.726265, 0.18955, 0.00103513, 0.565979, 0.508319, 0.651801, -6.3706e-05, 0.47841, 0.00533589, 0.459211, 0.948549, 0.540578, 0
0.00260131, 0.721919, 0.426481, 0.376805, 0.281081, 0.563005, 0.00203025, 0.936307, 0.515754, 0.966743, 0.0118457, 0.191508, 0.968655, 0.479307, 0.00121693, 0.257097, 0.127468, 0.23311, 0.626551, -0.00195987, 0.00151928, 0.738507, -0.00453472, 0.97743, 0.465292, 0.0085246, 0.0292753, 0.71888, -0.000522002, 0.402702, 0.510012, 0.577, 0.667572, -0.0104722, 0.165116, 0.467809, 0.511642, 0.584556, 0.0149948, 0.494324, 0
0.0114331, 0.0543969, 0.813645, 0.793642, 0.396576, 0.579927, -0.00313611, 0.0114086, 0.703694, 0.548114, 0.0885216, 0.653603, 0.527022, 0.586487, 0.575968, 0.00244508, 0.418245, 0.00666582, 0.446664, 0.983781, 0.387685, 0.571913, 0.0119728, 0.737599, -0.00318349, 0.73163, 0.631862, 0.0092712, 0.860787, 0.0017436, 0.0650504, 0.485765, 0.362768, 0.00210183, 0.416465, 0.76882, 0.00107418, 0.940145, 0.718151, 0.929877, 0
0.0192692, 0.248638, 0.00420192, 0.770483, 0.761477, 0.195234, 0.0114781, 0.0673668, 0.0781976, -0.014737, 0.252515, 0.433944, 0.765698, 0.14925, 0.578196, -0.0028381, 0.693986, 0.684268, 0.0673925, 0.00173695, 0.677264, 0.000739033, 0.381251, 0.984073, 0.19648, 0.442933, 0.16337, 0.00432153, 0.0447618, 0.498235, 0.891222, 0.882609, 0.00665486, 0.00247807, 0.781745, 0.721329, 0.0112837, 0.625568, 0.790647, 0.737297, 0
-0.0161342, 0.109384, 0.370323, 0.732612, 0.881816, 0.978309, 0.00148444, 0.270354, 0.594251, -0.0056828, 0.43109, 0.231948, 0.742709, 0.00271649, 0.353664, 0.86563, 0.00789757, 0.610182, 0.992293, -0.0110804, 0.699227, 0.000227151, 0.400156, 0.833326, 0.0800336, 0.153261, 0.0205991, 0.994584, 0.0751903, 0.99092, 0.0132157, 0.00563242, 0.75198, 0.555583, 0.737042, -0.00249703, 0.915051, 0.00593427, 0.487384, 0.0216688, 0
0.164309, -0.00250462, 0.381299, 0.367408, 0.199125, 0.00836322, 0.735576, 0.548302, -0.0202901, 0.103129, 0.655762, 0.701584, 0.805182, 0.471418, 0.00744338, -0.00674072, -0.00509251, 0.74349, 0.819497, 0.957566, 0.717992, 0.102196, 0.467216, -0.0152725, 0.115539, 0.0120036, 0.477345, 0.00283643, 0.00573737, 0.272902, 0.758429, 0.523065, 0.382801, 0.428307, 0.24221, 0.00937336, -0.00586322, 0.771059, 0.166225, 0.26326, 0
0.288803, 0.00743417, 0.342059, 0.642967, 0.349515, 0.00430999, 0.533739, 0.603893, 0.359231, 0.000743195, 0.928418, 0.994296, 0.976265, 0.877339, -0.00389595, 0.730731, -0.0133158, 0.884842, 0.31549, 0.728449, 0.862735, -0.0198638, 0.967072, 0.684673, -0.00599365, 0.862004, 0.990097, 0.223349, 0.0163398, 0.659787, 0.771288, 0.042517, 0.831896, 0.574665, 0.0102992, 0.515942, 0.973592, 0.399555, 0.0059765, 0.975246, 0
0.0189534, 0.786461, 0.0395951, 0.11215, 0.222216, 0.575708, 0.00962425, 0.551434, 0.0108827, 0.0973378, 0.788216, 0.730927, 0.159232, 0.297313, 0.748497, 0.0198433, 0.587009, 0.617046, 0.548384, 0.00297143, 0.620202, 0.198431, 0.505575, -0.00512305, 0.318631, 0.0173615, 0.00347815, 0.579925, 0.624755, 0.566278, 0.823462, -0.00867394, 0.300301, 0.551914, 0.00464276, 0.067386, 0.0153476, 0.0569255, 0.137323, 0.669818, 0
0.270468, 0.526942, 0.00781557, 0.356128, 0.529032, 0.920273, 0.0105581, 0.351645, 0.896605, -0.00840434, 0.571803, 0.127241, 0.67315, 0.585371, -0.0110279, 0.499059, 0.44047, 0.55189, -0.00328282, 0.802243, 0.404636, -0.00106714, 0.369422, 0.456394, 0.00499034, 0.0260565, 0.77544, 0.104301, 0.0139601, 0.369366, 0.0336002, 0.234921, 0.987557, 0.299765, -0.00858368, 0.251754, 0.0176697, 0.303799, 0.906582, 0.300448, 0
0.423697, 0.26281, -0.00827027, 0.818388, -0.00559132, 0.376563, 0.749165, 0.77418, 0.00917161, 0.0716362, 0.767606, 0.193333, 0.159381, -0.0159548, 0.491451, 0.381157, -0.00347578, 0.505964, 0.811, 0.28989, 0.139061, 0.105156, -0.0121714, 0.163128, 0.244833, 0.964399, 0.0216957, 0.529746, 0.897659, 0.649741, 0.00641202, 0.108214, 0.58094, 0.320014, 0.434365, -0.00330704, 0.79192, 0.108562, -0.00575165, 0.292434, 0
0.0150053, 0.78337, 0.84541, 0.12247, 0.406896, 0.3627, -0.00160252, 0.824453, 0.0379052, -0.00930148, 0.116595, 0.00399186, 0.00336872, 0.915658, 0.135947, 0.0283798, 0.291223, 0.916638, -0.0244399, 0.339815, 0.290377, -0.00117251, 0.506542, 0.664827, 0.895347, 0.27518, 0.121968, 0.00794832, 0.442181, 0.451256, 0.800056, 0.0545712, 0.0158081, 0.00133948, 0.399072, 0.265664, 0.402598, 0.540708, 0.773843, -0.00626992, 0
0.515105, -0.00220489, 0.595012, 0.344381, 0.0019682, 0.862585, 0.0923067, 0.70313, 0.652903, -0.00501687, 0.545068, 0.883907, 0.133486, 0.00245121, 0.530302, 0.669247, -0.00354275, 0.0732919, 0.632336, 0.916366, 0.745478, 0.62116, 0.66786, -0.013961, -0.0134274, 0.38613, 0.539233, 0.428162, 0.850292, -0.00649013, 0.797831, 0.164203, 0.884702, 0.752796, 0.00404225, 0.888897, 0.479282, 0.986238, 0.203084, -0.0145975, 0
